date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
02/28/2015,23:45:00,6G,0 E CROSS ST,LARCENY,I,,942.0,SOUTHERN,Federal Hill,-76.61338,39.276959999999995,"(39.2769600000, -76.6133800000)",BAR,1,2015-02-28
02/28/2015,23:30:00,4B,700 LINNARD ST,AGG. ASSAULT,I,KNIFE,844.0,SOUTHWESTERN,Edgewood,-76.67584000000001,39.29593,"(39.2959300000, -76.6758400000)",ROW/TOWNHO,1,2015-02-28
02/28/2015,23:00:00,6D,1800 FALLS RD,LARCENY FROM AUTO,O,,141.0,CENTRAL,Charles North,-76.61873,39.30976,"(39.3097600000, -76.6187300000)",STREET,1,2015-02-28
02/28/2015,22:40:00,7A,2400 E STRATHMORE AV,AUTO THEFT,O,,421.0,NORTHEASTERN,Lauraville,-76.57127,39.35331,"(39.3533100000, -76.5712700000)",STREET,1,2015-02-28
02/28/2015,22:30:00,6G,2700 CHRISTOPHER AV,LARCENY,I,,423.0,NORTHEASTERN,Hamilton Hills,-76.56286,39.35986,"(39.3598600000, -76.5628600000)",ROW/TOWNHO,1,2015-02-28
02/28/2015,22:21:00,5A,3200 ELMORA AV,BURGLARY,I,,434.0,NORTHEASTERN,Four By Four,-76.57795,39.31585,"(39.3158500000, -76.5779500000)",ROW/TOWNHO,1,2015-02-28
02/28/2015,22:21:00,4C,3200 ELMORA AV,AGG. ASSAULT,I,OTHER,434.0,NORTHEASTERN,Four By Four,-76.57795,39.31585,"(39.3158500000, -76.5779500000)",ROW/TOWNHO,1,2015-02-28
02/28/2015,22:21:00,4E,3200 ELMORA AV,COMMON ASSAULT,I,HANDS,434.0,NORTHEASTERN,Four By Four,-76.57795,39.31585,"(39.3158500000, -76.5779500000)",ROW/TOWNHO,1,2015-02-28
02/28/2015,22:20:00,4E,3300 GWYNNS FALLS PKWY,COMMON ASSAULT,I,HANDS,641.0,NORTHWESTERN,Hanlon-Longwood,-76.67336999999999,39.31439,"(39.3143900000, -76.6733700000)",ROW/TOWNHO,1,2015-02-28
02/28/2015,22:00:00,6D,500 RICHWOOD AV,LARCENY FROM AUTO,O,,524.0,NORTHERN,Richnor Springs,-76.60858,39.34688,"(39.3468800000, -76.6085800000)",STREET,1,2015-02-28
