date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
01/31/2015,23:54:00,9S,200 MASON CT,SHOOTING,Inside,FIREARM,211.0,SOUTHEASTERN,Perkins Homes,-76.59586999999999,39.28836,"(39.2883600000, -76.5958700000)",Dwelling,1,2015-01-31
01/31/2015,23:00:00,1F,5300 FRANKFORD AV,HOMICIDE,Outside,FIREARM,444.0,NORTHEASTERN,Frankford,-76.54079,39.32441,"(39.3244100000, -76.5407900000)",Parking Lo,1,2015-01-31
01/31/2015,23:54:00,4A,200 MASON CT,AGG. ASSAULT,I,FIREARM,211.0,SOUTHEASTERN,Perkins Homes,-76.59586999999999,39.28836,"(39.2883600000, -76.5958700000)",PUBLIC HOU,1,2015-01-31
01/31/2015,23:52:00,4E,3600 PULASKI HW,COMMON ASSAULT,I,HANDS,333.0,EASTERN,Orangeville,-76.56761,39.29634,"(39.2963400000, -76.5676100000)",HOTEL/MOTE,1,2015-01-31
01/31/2015,23:52:00,4E,3600 PULASKI HW,COMMON ASSAULT,I,HANDS,333.0,EASTERN,Orangeville,-76.56761,39.29634,"(39.2963400000, -76.5676100000)",HOTEL/MOTE,1,2015-01-31
01/31/2015,23:52:00,4E,3600 PULASKI HW,COMMON ASSAULT,I,HANDS,333.0,EASTERN,Orangeville,-76.56761,39.29634,"(39.2963400000, -76.5676100000)",HOTEL/MOTE,1,2015-01-31
01/31/2015,23:15:00,6D,3000 MARDEL AV,LARCENY FROM AUTO,O,,923.0,SOUTHERN,Lakeland,-76.6541,39.25586,"(39.2558600000, -76.6541000000)",STREET,1,2015-01-31
01/31/2015,23:00:00,6E,5800 NORTHWOOD DR,LARCENY,O,,523.0,NORTHERN,Chinquapin Park,-76.59854,39.361740000000005,"(39.3617400000, -76.5985400000)",STREET,1,2015-01-31
01/31/2015,23:00:00,6D,1500 HAVENWOOD RD,LARCENY FROM AUTO,O,,412.0,NORTHEASTERN,Hillen,-76.59308,39.34064,"(39.3406400000, -76.5930800000)",PARKING LO,1,2015-01-31
01/31/2015,22:30:00,6D,200 N BELNORD AV,LARCENY FROM AUTO,O,,221.0,SOUTHEASTERN,McElderry Park,-76.57848,39.29515,"(39.2951500000, -76.5784800000)",STREET,1,2015-01-31
01/31/2015,22:30:00,4E,2400 EUTAW PL,COMMON ASSAULT,I,HANDS,133.0,CENTRAL,Reservoir Hill,-76.63741,39.31394,"(39.3139400000, -76.6374100000)",APT/CONDO,1,2015-01-31
01/31/2015,22:15:00,5A,700 GEORGE ST,BURGLARY,I,,121.0,CENTRAL,Heritage Crossing,-76.62948,39.29567,"(39.2956700000, -76.6294800000)",ROW/TOWNHO,1,2015-01-31
01/31/2015,22:15:00,5A,6200 EVERALL AV,BURGLARY,I,,425.0,NORTHEASTERN,Glenham-Belhar,-76.53732,39.35224,"(39.3522400000, -76.5373200000)",SINGLE HOU,1,2015-01-31
01/31/2015,22:15:00,5A,4000 PARKMONT AV,BURGLARY,I,,425.0,NORTHEASTERN,Glenham-Belhar,-76.54068000000001,39.348420000000004,"(39.3484200000, -76.5406800000)",ROW/TOWNHO,1,2015-01-31
01/31/2015,22:00:00,7A,1600 Chilton,AUTO THEFT,O,,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59404,39.32755,"(39.3275500000, -76.5940400000)",STREET,1,2015-01-31
01/31/2015,22:00:00,7A,4900 CHALGROVE AV,AUTO THEFT,O,,614.0,NORTHWESTERN,Central Park Heights,-76.67000999999999,39.34877,"(39.3487700000, -76.6700100000)",STREET,1,2015-01-31
