date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
02/29/2016,23:59:00,4E,6000 AMBERWOOD RD,COMMON ASSAULT,I,HANDS,443.0,NORTHEASTERN,Frankford,-76.54324,39.31655,"(39.3165500000, -76.5432400000)",APT/CONDO,1,2016-02-29
02/29/2016,23:50:00,7A,800 N MONROE ST,AUTO THEFT,O,,722.0,WESTERN,Midtown-Edmondson,-76.64751,39.297959999999996,"(39.2979600000, -76.6475100000)",STREET,1,2016-02-29
02/29/2016,23:30:00,5A,4500 THE STRAND,BURGLARY,I,,532.0,NORTHERN,Parklane,-76.66001999999999,39.343779999999995,"(39.3437800000, -76.6600200000)",OTHER/RESI,1,2016-02-29
02/29/2016,23:25:00,4C,1700 WOODBOURNE AVE,AGG. ASSAULT,I,OTHER,415.0,NORTHEASTERN,Perring Loch,-76.58243,39.35557,"(39.3555700000, -76.5824300000)",ROW/TOWNHO,1,2016-02-29
02/29/2016,23:20:00,4E,2500 E MONUMENT ST,COMMON ASSAULT,O,HANDS,323.0,EASTERN,Milton-Montford,-76.58224,39.29887,"(39.2988700000, -76.5822400000)",STREET,1,2016-02-29
02/29/2016,23:20:00,3CF,900 N EDEN ST,ROBBERY - COMMERCIAL,O,FIREARM,313.0,EASTERN,Oldtown,-76.59931,39.30036,"(39.3003600000, -76.5993100000)",STREET,1,2016-02-29
02/29/2016,23:20:00,4E,2500 E MONUMENT ST,COMMON ASSAULT,O,HANDS,323.0,EASTERN,Milton-Montford,-76.58224,39.29887,"(39.2988700000, -76.5822400000)",STREET,1,2016-02-29
02/29/2016,23:00:00,6D,3700 FAIT AVE,LARCENY FROM AUTO,O,,233.0,SOUTHEASTERN,Brewers Hill,-76.56576,39.283640000000005,"(39.2836400000, -76.5657600000)",OTHER - OU,1,2016-02-29
02/29/2016,22:30:00,6D,1700 E 31ST ST,LARCENY FROM AUTO,O,,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59172,39.326029999999996,"(39.3260300000, -76.5917200000)",STREET,1,2016-02-29
02/29/2016,22:30:00,5D,3600 S HANOVER ST,BURGLARY,I,,913.0,SOUTHERN,Brooklyn,-76.60979,39.23796,"(39.2379600000, -76.6097900000)",CAR LOT-NE,1,2016-02-29
02/29/2016,22:30:00,6E,800 HOLLINS ST,LARCENY,O,,931.0,SOUTHERN,Hollins Market,-76.63002,39.28796,"(39.2879600000, -76.6300200000)",STREET,1,2016-02-29
02/29/2016,22:20:00,6D,2500 WOODLAND AVE,LARCENY FROM AUTO,O,,532.0,NORTHERN,Cylburn,-76.65964,39.34649,"(39.3464900000, -76.6596400000)",PARKING LO,1,2016-02-29
02/29/2016,22:00:00,6D,900 PENNSYLVANIA AVE,LARCENY FROM AUTO,O,,121.0,CENTRAL,Heritage Crossing,-76.62653,39.29692,"(39.2969200000, -76.6265300000)",PARKING LO,1,2016-02-29
02/29/2016,22:00:00,6D,100 S CLINTON ST,LARCENY FROM AUTO,O,,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57021999999999,39.29091,"(39.2909100000, -76.5702200000)",STREET,1,2016-02-29
02/29/2016,22:00:00,7A,600 CHERATION RD,AUTO THEFT,O,,922.0,SOUTHERN,Cherry Hill,-76.62315,39.25199,"(39.2519900000, -76.6231500000)",STREET,1,2016-02-29
02/29/2016,21:45:00,5B,1300 LEMMON ST,BURGLARY,I,,933.0,SOUTHERN,Union Square,-76.63857,39.285959999999996,"(39.2859600000, -76.6385700000)",ROW/TOWNHO,1,2016-02-29
02/29/2016,21:30:00,5A,2100 MARYLAND AVE,BURGLARY,I,,514.0,NORTHERN,Charles North,-76.61802,39.3134,"(39.3134000000, -76.6180200000)",ROW/TOWNHO,1,2016-02-29
02/29/2016,21:21:00,5A,1900 N LONGWOOD ST,BURGLARY,I,,811.0,SOUTHWESTERN,Walbrook,-76.66755,39.30962,"(39.3096200000, -76.6675500000)",VACANT BUI,1,2016-02-29
02/29/2016,21:12:00,3AJF,2500 WINCHESTER ST,ROBBERY - CARJACKING,O,FIREARM,723.0,WESTERN,Bridgeview/Greenlawn,-76.65863,39.30149,"(39.3014900000, -76.6586300000)",STREET,1,2016-02-29
