date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
03/31/2016,23:48:00,5A,1300 N WOODINGTON RD,BURGLARY,I,,844.0,SOUTHWESTERN,Edmondson Village,-76.68675,39.30273,"(39.3027300000, -76.6867500000)",ROW/TOWNHO,1,2016-03-31
03/31/2016,23:30:00,5B,400 RANDOM RD,BURGLARY,I,,833.0,SOUTHWESTERN,Beechfield,-76.6997,39.28009,"(39.2800900000, -76.6997000000)",ROW/TOWNHO,1,2016-03-31
03/31/2016,23:17:00,3AO,3900 FALLSTAFF RD,ROBBERY - STREET,O,OTHER,631.0,NORTHWESTERN,Fallstaff,-76.70565,39.36275,"(39.3627500000, -76.7056500000)",STREET,1,2016-03-31
03/31/2016,23:00:00,7A,3700 CEDARDALE RD,AUTO THEFT,O,,643.0,NORTHWESTERN,Ashburton,-76.67374000000001,39.32901,"(39.3290100000, -76.6737400000)",STREET,1,2016-03-31
03/31/2016,23:00:00,6D,3000 ROMARIC CT,LARCENY FROM AUTO,O,,632.0,NORTHWESTERN,Cross Country,-76.69394,39.37093,"(39.3709300000, -76.6939400000)",STREET,1,2016-03-31
03/31/2016,22:50:00,4E,2800 MAYFIELD AVE,COMMON ASSAULT,I,HANDS,432.0,NORTHEASTERN,Belair-Edison,-76.57443,39.32332,"(39.3233200000, -76.5744300000)",ROW/TOWNHO,1,2016-03-31
03/31/2016,22:30:00,6G,1500 LESTER MORTON CT,LARCENY,I,,313.0,EASTERN,Gay Street,-76.59716,39.29873,"(39.2987300000, -76.5971600000)",APT/CONDO,1,2016-03-31
03/31/2016,22:25:00,4E,600 WASHINGTON BLVD,COMMON ASSAULT,O,HANDS,941.0,SOUTHERN,Ridgely's Delight,-76.62419,39.28463,"(39.2846300000, -76.6241900000)",STREET,1,2016-03-31
03/31/2016,22:20:00,4D,100 N KRESSON ST,AGG. ASSAULT,O,HANDS,241.0,SOUTHEASTERN,Kresson,-76.56007,39.29402,"(39.2940200000, -76.5600700000)",STREET,1,2016-03-31
03/31/2016,22:11:00,3AF,2000 N WASHINGTON ST,ROBBERY - STREET,O,FIREARM,331.0,EASTERN,South Clifton Park,-76.59052,39.31338,"(39.3133800000, -76.5905200000)",STREET,1,2016-03-31
03/31/2016,22:00:00,6D,4500 ERDMAN AVE,LARCENY FROM AUTO,O,,433.0,NORTHEASTERN,Orchard Ridge,-76.56312,39.30973,"(39.3097300000, -76.5631200000)",STREET,1,2016-03-31
03/31/2016,21:58:00,3CF,5900 LILLYAN AVE,ROBBERY - COMMERCIAL,O,FIREARM,425.0,NORTHEASTERN,Glenham-Belhar,-76.54495,39.348040000000005,"(39.3480400000, -76.5449500000)",PORCH/DECK,1,2016-03-31
03/31/2016,21:30:00,6E,3800 GRANADA AVE,LARCENY,O,,621.0,NORTHWESTERN,Dorchester,-76.68699000000001,39.332440000000005,"(39.3324400000, -76.6869900000)",STREET,1,2016-03-31
03/31/2016,21:30:00,6E,600 PARKWYRTH AVE,LARCENY,O,,543.0,NORTHERN,Waverly,-76.60717,39.33489,"(39.3348900000, -76.6071700000)",STREET,1,2016-03-31
03/31/2016,21:30:00,3B,1300 LOVEGROVE ST,ROBBERY - STREET,O,,141.0,CENTRAL,Mid-Town Belvedere,-76.61536,39.304590000000005,"(39.3045900000, -76.6153600000)",STREET,1,2016-03-31
03/31/2016,21:26:00,6J,900 FAWN ST,LARCENY,O,,211.0,SOUTHEASTERN,Little Italy,-76.60167,39.28638,"(39.2863800000, -76.6016700000)",STREET,1,2016-03-31
03/31/2016,21:15:00,6D,4300 LASALLE AVE,LARCENY FROM AUTO,O,,444.0,NORTHEASTERN,Frankford,-76.54928000000001,39.337740000000004,"(39.3377400000, -76.5492800000)",STREET,1,2016-03-31
03/31/2016,21:05:00,4B,1600 RUTLAND AVE,AGG. ASSAULT,O,KNIFE,331.0,EASTERN,Broadway East,-76.59288000000001,39.30898,"(39.3089800000, -76.5928800000)",STREET,1,2016-03-31
03/31/2016,21:00:00,6D,4800 PLEASANT VIEW AVE,LARCENY FROM AUTO,O,,443.0,NORTHEASTERN,Frankford,-76.5486,39.329159999999995,"(39.3291600000, -76.5486000000)",DRIVEWAY,1,2016-03-31
03/31/2016,21:00:00,7A,3600 WINDSOR MILL RD,AUTO THEFT,O,,812.0,SOUTHWESTERN,Mount Holly,-76.67846999999999,39.31222,"(39.3122200000, -76.6784700000)",STREET,1,2016-03-31
03/31/2016,20:46:00,6J,1900 GREENMOUNT AVE,LARCENY,O,,341.0,EASTERN,Barclay,-76.60951,39.31188,"(39.3118800000, -76.6095100000)",STREET,1,2016-03-31
03/31/2016,20:30:00,4E,400 OLDHAM ST,COMMON ASSAULT,O,HANDS,242.0,SOUTHEASTERN,Greektown,-76.5559,39.28798,"(39.2879800000, -76.5559000000)",STREET,1,2016-03-31
03/31/2016,20:15:00,5A,4000 DERBY MANOR DR,BURGLARY,I,,533.0,NORTHERN,Greenspring,-76.65854,39.33645,"(39.3364500000, -76.6585400000)",APT/CONDO,1,2016-03-31
03/31/2016,20:15:00,4C,300 S BROADWAY,AGG. ASSAULT,O,OTHER,213.0,SOUTHEASTERN,Fells Point,-76.59373000000001,39.287459999999996,"(39.2874600000, -76.5937300000)",STREET,1,2016-03-31
03/31/2016,20:00:00,3AF,5600 SINCLAIR LN,ROBBERY - STREET,O,FIREARM,444.0,NORTHEASTERN,Frankford,-76.53636,39.325829999999996,"(39.3258300000, -76.5363600000)",STREET,1,2016-03-31
03/31/2016,20:00:00,4F,3200 LOCH RAVEN BLVD,ASSAULT BY THREAT,I,,412.0,NORTHEASTERN,Better Waverly,-76.59994,39.32527,"(39.3252700000, -76.5999400000)",ROW/TOWNHO,1,2016-03-31
03/31/2016,20:00:00,6E,1800 EAGLE ST,LARCENY,O,,934.0,SOUTHERN,Carrollton Ridge,-76.64513000000001,39.281079999999996,"(39.2810800000, -76.6451300000)",STREET,1,2016-03-31
03/31/2016,19:00:00,4E,200 W BALTIMORE ST,COMMON ASSAULT,O,HANDS,111.0,CENTRAL,Downtown,-76.61825999999999,39.28942,"(39.2894200000, -76.6182600000)",STREET,1,2016-03-31
03/31/2016,18:50:00,4E,3800 E LOMBARD ST,COMMON ASSAULT,O,HANDS,223.0,SOUTHEASTERN,Baltimore Highlands,-76.56551999999999,39.2915,"(39.2915000000, -76.5655200000)",STREET,1,2016-03-31
03/31/2016,18:42:00,4C,1400 MAY CT,AGG. ASSAULT,O,OTHER,212.0,SOUTHEASTERN,Dunbar-Broadway,-76.59881,39.294290000000004,"(39.2942900000, -76.5988100000)",STREET,1,2016-03-31
03/31/2016,18:30:00,6D,300 S EDEN ST,LARCENY FROM AUTO,O,,211.0,SOUTHEASTERN,Little Italy,-76.59846,39.28725,"(39.2872500000, -76.5984600000)",STREET,1,2016-03-31
03/31/2016,18:18:00,4B,3400 BELAIR RD,AGG. ASSAULT,I,KNIFE,432.0,NORTHEASTERN,Belair-Edison,-76.57198000000001,39.322829999999996,"(39.3228300000, -76.5719800000)",OTHER - IN,1,2016-03-31
03/31/2016,18:00:00,6E,0 S WOODINGTON RD,LARCENY,O,,843.0,SOUTHWESTERN,Irvington,-76.68666,39.285270000000004,"(39.2852700000, -76.6866600000)",STREET,1,2016-03-31
03/31/2016,18:00:00,5D,2100 GARRISON BLVD,BURGLARY,I,,812.0,SOUTHWESTERN,Mount Holly,-76.67463000000001,39.31103,"(39.3110300000, -76.6746300000)",DRUG STORE,1,2016-03-31
03/31/2016,17:30:00,6G,3200 SAINT PAUL ST,LARCENY,I,,512.0,NORTHERN,Charles Village,-76.61584,39.3271,"(39.3271000000, -76.6158400000)",OTHER - IN,1,2016-03-31
03/31/2016,17:06:00,4E,5600 PARK HEIGHTS AVE,COMMON ASSAULT,I,HANDS,632.0,NORTHWESTERN,Glen,-76.68471,39.352540000000005,"(39.3525400000, -76.6847100000)",ROW/TOWNHO,1,2016-03-31
03/31/2016,16:00:00,6E,2400 N LONGWOOD ST,LARCENY,O,,641.0,NORTHWESTERN,Hanlon-Longwood,-76.66794,39.315020000000004,"(39.3150200000, -76.6679400000)",STREET,1,2016-03-31
03/31/2016,16:00:00,6D,3500 W NORTHERN PKWY,LARCENY FROM AUTO,O,,632.0,NORTHWESTERN,Glen,-76.68321999999999,39.353159999999995,"(39.3531600000, -76.6832200000)",PARKING LO,1,2016-03-31
03/31/2016,16:00:00,6D,300 MCMECHEN ST,LARCENY FROM AUTO,O,,132.0,CENTRAL,Bolton Hill,-76.62794,39.306909999999995,"(39.3069100000, -76.6279400000)",STREET,1,2016-03-31
03/31/2016,16:00:00,3BJ,1100 W NORTH AVE,ROBBERY - CARJACKING,O,,133.0,CENTRAL,Reservoir Hill,-76.63589,39.31037,"(39.3103700000, -76.6358900000)",STREET,1,2016-03-31
03/31/2016,15:20:00,9S,5700 GILPIN RD,SHOOTING,Outside,FIREARM,523.0,NORTHERN,Chinquapin Park,-76.6024,39.36133,"(39.3613300000, -76.6024000000)",Street,1,2016-03-31
