date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
08/31/2016,23:50:00,5A,700 HARVEY ST,BURGLARY,I,,943.0,SOUTHERN,Riverside,-76.60316999999999,39.273109999999996,"(39.2731100000, -76.6031700000)",ROW/TOWNHO,1,2016-08-31
08/31/2016,23:45:00,4E,5100 CORDELIA AVE,COMMON ASSAULT,O,HANDS,613.0,NORTHWESTERN,Langston Hughes,-76.68016999999999,39.34454,"(39.3445400000, -76.6801700000)",STREET,1,2016-08-31
08/31/2016,23:40:00,7A,2400 ARUNAH AVE,AUTO THEFT,O,,721.0,WESTERN,Evergreen Lawn,-76.65511,39.29557,"(39.2955700000, -76.6551100000)",STREET,1,2016-08-31
08/31/2016,23:32:00,4A,3000 S HANOVER ST,AGG. ASSAULT,O,FIREARM,922.0,SOUTHERN,Middle Branch/Reedbird Pa,-76.61498,39.25137,"(39.2513700000, -76.6149800000)",STREET,1,2016-08-31
08/31/2016,23:30:00,6E,4200 KENWOOD AVE,LARCENY,O,,445.0,NORTHEASTERN,Cedmont,-76.53016,39.35369,"(39.3536900000, -76.5301600000)",PARKING LO,1,2016-08-31
08/31/2016,23:08:00,4C,3900 S HANOVER ST,AGG. ASSAULT,O,OTHER,913.0,SOUTHERN,Brooklyn,-76.61117,39.23537,"(39.2353700000, -76.6111700000)",OTHER - OU,1,2016-08-31
08/31/2016,23:00:00,5D,3500 DOLFIELD AVE,BURGLARY,I,,643.0,NORTHWESTERN,Ashburton,-76.67414000000001,39.33455,"(39.3345500000, -76.6741400000)",RESTAURANT,1,2016-08-31
08/31/2016,23:00:00,5A,6200 PLYMOUTH RD,BURGLARY,I,,423.0,NORTHEASTERN,Hamilton Hills,-76.57106999999999,39.361999999999995,"(39.3620000000, -76.5710700000)",OTHER - IN,1,2016-08-31
08/31/2016,23:00:00,7A,3900 BANCROFT RD,AUTO THEFT,I,,632.0,NORTHWESTERN,Glen,-76.70130999999999,39.35733,"(39.3573300000, -76.7013100000)",ROW/TOWNHO,1,2016-08-31
08/31/2016,23:00:00,6D,400 W MONUMENT ST,LARCENY FROM AUTO,O,,143.0,CENTRAL,Seton Hill,-76.62182,39.297470000000004,"(39.2974700000, -76.6218200000)",STREET,1,2016-08-31
08/31/2016,23:00:00,4C,4600 EASTERN AVE,AGG. ASSAULT,O,OTHER,242.0,SOUTHEASTERN,Greektown,-76.5571,39.28698,"(39.2869800000, -76.5571000000)",STREET,1,2016-08-31
08/31/2016,23:00:00,5D,2300 E FEDERAL ST,BURGLARY,I,,331.0,EASTERN,Broadway East,-76.58483000000001,39.30885,"(39.3088500000, -76.5848300000)",LIQUOR STO,1,2016-08-31
08/31/2016,22:54:00,9S,2400 W BELVEDERE AV,SHOOTING,Outside,FIREARM,532.0,NORTHERN,Levindale,-76.66234,39.35453,"(39.3545300000, -76.6623400000)",Hospital,1,2016-08-31
08/31/2016,22:54:00,9S,2400 W BELVEDERE AV,SHOOTING,Outside,FIREARM,532.0,NORTHERN,Levindale,-76.66234,39.35453,"(39.3545300000, -76.6623400000)",Hospital,1,2016-08-31
08/31/2016,22:54:00,4A,2400 W BELVEDERE AVE,AGG. ASSAULT,I,FIREARM,532.0,NORTHERN,Levindale,-76.66234,39.35453,"(39.3545300000, -76.6623400000)",HOSP/NURS.,1,2016-08-31
08/31/2016,22:54:00,4A,2400 W BELVEDERE AVE,AGG. ASSAULT,I,FIREARM,532.0,NORTHERN,Levindale,-76.66234,39.35453,"(39.3545300000, -76.6623400000)",HOSP/NURS.,1,2016-08-31
08/31/2016,22:52:00,4E,4200 NADINE DR,COMMON ASSAULT,O,HANDS,632.0,NORTHWESTERN,,-76.71148000000001,39.35775,"(39.3577500000, -76.7114800000)",STREET,1,2016-08-31
08/31/2016,22:00:00,7A,500 MOUNT HOLLY ST,AUTO THEFT,O,,843.0,SOUTHWESTERN,Allendale,-76.67954,39.292790000000004,"(39.2927900000, -76.6795400000)",YARD,1,2016-08-31
08/31/2016,22:00:00,5A,3600 KEYSTONE AVE,BURGLARY,I,,533.0,NORTHERN,Woodberry,-76.64966,39.33214,"(39.3321400000, -76.6496600000)",ROW/TOWNHO,1,2016-08-31
08/31/2016,21:56:00,4E,900 SAINT DUNSTANS RD,COMMON ASSAULT,I,HANDS,523.0,NORTHERN,Cameron Village,-76.60171,39.35965,"(39.3596500000, -76.6017100000)",ROW/TOWNHO,1,2016-08-31
08/31/2016,21:30:00,6D,1200 CARROLL ST,LARCENY FROM AUTO,O,,932.0,SOUTHERN,Washington Village/Pigtow,-76.63344000000001,39.28053,"(39.2805300000, -76.6334400000)",STREET,1,2016-08-31
