date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
11/30/2016,23:30:00,7A,1900 CHRISTIAN ST,AUTO THEFT,O,,934.0,SOUTHERN,Carrollton Ridge,-76.64749,39.2825,"(39.2825000000, -76.6474900000)",STREET,1,2016-11-30
11/30/2016,23:00:00,6D,300 HOMELAND SOUTHWAY,LARCENY FROM AUTO,O,,521.0,NORTHERN,Villages Of Homeland,-76.6133,39.35181,"(39.3518100000, -76.6133000000)",PARKING LO,1,2016-11-30
11/30/2016,23:00:00,4E,0 S GREENE ST,COMMON ASSAULT,O,HANDS,121.0,CENTRAL,University Of Maryland,-76.62366999999999,39.28829,"(39.2882900000, -76.6236700000)",STREET,1,2016-11-30
11/30/2016,22:41:00,1F,3500 FAIRVIEW AV,HOMICIDE,Outside,FIREARM,642.0,NORTHWESTERN,Forest Park,-76.67654,39.32246,"(39.3224600000, -76.6765400000)",Street,1,2016-11-30
11/30/2016,22:22:00,7A,500 S CATON AVE,AUTO THEFT,O,,832.0,SOUTHWESTERN,Gwynns Falls,-76.67156999999999,39.27803,"(39.2780300000, -76.6715700000)",PARKING LO,1,2016-11-30
11/30/2016,22:15:00,7A,400 N BELNORD AVE,AUTO THEFT,O,,221.0,SOUTHEASTERN,McElderry Park,-76.57861,39.29614,"(39.2961400000, -76.5786100000)",STREET,1,2016-11-30
11/30/2016,22:10:00,4C,2300 BRYANT AVE,AGG. ASSAULT,I,OTHER,732.0,WESTERN,Parkview/Woodbrook,-76.64828,39.317170000000004,"(39.3171700000, -76.6482800000)",ROW/TOWNHO,1,2016-11-30
11/30/2016,22:00:00,6E,3600 PULASKI HWY,LARCENY,O,,223.0,EASTERN,Baltimore Highlands,-76.56726,39.29634,"(39.2963400000, -76.5672600000)",STREET,1,2016-11-30
11/30/2016,22:00:00,6E,3600 PULASKI HWY,LARCENY,O,,223.0,EASTERN,Baltimore Highlands,-76.56726,39.29634,"(39.2963400000, -76.5672600000)",STREET,1,2016-11-30
11/30/2016,21:45:00,3B,400 GUSRYAN ST,ROBBERY - STREET,O,,241.0,SOUTHEASTERN,Bayview,-76.54098,39.288509999999995,"(39.2885100000, -76.5409800000)",STREET,1,2016-11-30
11/30/2016,21:30:00,5D,5700 BELLONA AVE,BURGLARY,I,,523.0,NORTHERN,Homeland,-76.6108,39.35941,"(39.3594100000, -76.6108000000)",DOCTORS OF,1,2016-11-30
11/30/2016,21:30:00,6B,1500 HAVENWOOD RD,LARCENY,I,,412.0,NORTHEASTERN,Hillen,-76.59308,39.34064,"(39.3406400000, -76.5930800000)",SHOPPING M,1,2016-11-30
11/30/2016,21:15:00,4E,3100 E MONUMENT ST,COMMON ASSAULT,,HANDS,224.0,EASTERN,Ellwood Park/Monument,-76.57361999999999,39.29915,"(39.2991500000, -76.5736200000)",,1,2016-11-30
11/30/2016,21:00:00,6J,700 HOLLEN RD,LARCENY,I,,522.0,NORTHERN,Lake Walker,-76.6054,39.36963,"(39.3696300000, -76.6054000000)",ROW/TOWNHO,1,2016-11-30
11/30/2016,21:00:00,5A,100 N LAKEWOOD AVE,BURGLARY,I,,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57914,39.293440000000004,"(39.2934400000, -76.5791400000)",ROW/TOWNHO,1,2016-11-30
11/30/2016,21:00:00,6D,1300 E LANVALE ST,LARCENY FROM AUTO,O,,343.0,EASTERN,Oliver,-76.60081,39.30939,"(39.3093900000, -76.6008100000)",STREET,1,2016-11-30
11/30/2016,21:00:00,5A,100 N LAKEWOOD AVE,BURGLARY,I,,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57914,39.293440000000004,"(39.2934400000, -76.5791400000)",ROW/TOWNHO,1,2016-11-30
11/30/2016,21:00:00,5A,100 N LAKEWOOD AVE,BURGLARY,I,,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57914,39.293440000000004,"(39.2934400000, -76.5791400000)",ROW/TOWNHO,1,2016-11-30
11/30/2016,21:00:00,6D,300 HOMELAND SOUTHWAY,LARCENY FROM AUTO,O,,521.0,NORTHERN,Villages Of Homeland,-76.61533,39.352270000000004,"(39.3522700000, -76.6153300000)",STREET,1,2016-11-30
11/30/2016,20:30:00,3AK,2900 HOLLINS FERRY RD,ROBBERY - STREET,O,KNIFE,923.0,SOUTHERN,Lakeland,-76.64598000000001,39.255829999999996,"(39.2558300000, -76.6459800000)",STREET,1,2016-11-30
11/30/2016,20:00:00,6D,2000 E FAYETTE ST,LARCENY FROM AUTO,I,,212.0,EASTERN,Butcher's Hill,-76.5882,39.294129999999996,"(39.2941300000, -76.5882000000)",PARKING LO,1,2016-11-30
