date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
10/24/2012,15:00:00,3B,,ROBBERY - STREET,O,,435.0,NORTHEASTERN,,,,,STREET,1,2012-10-24
10/31/2012,23:31:00,1F,6000 MARJORIE LA,HOMICIDE,Outside,FIREARM,522.0,NORTHERN,Evesham Park,-76.60637,39.36582,"(39.3658200000, -76.6063700000)",Public Are,1,2012-10-31
10/31/2012,23:54:00,4E,800 N CURLEY ST,COMMON ASSAULT,I,HANDS,323.0,EASTERN,Madison-Eastend,-76.57608,39.30057,"(39.3005700000, -76.5760800000)",ROW/TOWNHO,1,2012-10-31
10/31/2012,23:20:00,6D,4800 FOSTER AV,LARCENY FROM AUTO,O,,242.0,SOUTHEASTERN,Greektown,-76.5556,39.285059999999994,"(39.2850600000, -76.5556000000)",STREET,1,2012-10-31
10/31/2012,23:15:00,6D,4000 W GARRISON AV,LARCENY FROM AUTO,O,,613.0,NORTHWESTERN,Langston Hughes,-76.68125,39.34271,"(39.3427100000, -76.6812500000)",STREET,1,2012-10-31
10/31/2012,23:10:00,6D,6000 FALKIRK RD,LARCENY FROM AUTO,O,,414.0,NORTHEASTERN,Ramblewood,-76.58752,39.36486,"(39.3648600000, -76.5875200000)",STREET,1,2012-10-31
10/31/2012,23:00:00,6E,3900 CLARKS LA,LARCENY,O,,632.0,NORTHWESTERN,Glen,-76.70345999999999,39.35947,"(39.3594700000, -76.7034600000)",STREET,1,2012-10-31
10/31/2012,23:00:00,5E,2000 PENNSYLVANIA AVE,BURGLARY,,,123.0,CENTRAL,Upton,-76.63792,39.30627,"(39.3062700000, -76.6379200000)",,1,2012-10-31
10/31/2012,23:00:00,6D,100 S EDEN ST,LARCENY FROM AUTO,O,,212.0,SOUTHEASTERN,Washington Hill,-76.59865,39.290040000000005,"(39.2900400000, -76.5986500000)",STREET,1,2012-10-31
10/31/2012,22:45:00,4C,3200 FLEET ST,AGG. ASSAULT,O,OTHER,232.0,SOUTHEASTERN,Canton,-76.57064,39.28549,"(39.2854900000, -76.5706400000)",STREET,1,2012-10-31
10/31/2012,22:45:00,4C,3200 FLEET ST,AGG. ASSAULT,O,OTHER,232.0,SOUTHEASTERN,Canton,-76.57064,39.28549,"(39.2854900000, -76.5706400000)",STREET,1,2012-10-31
10/31/2012,22:30:00,4E,2800 HINSDALE DR,COMMON ASSAULT,I,HANDS,923.0,SOUTHERN,Lakeland,-76.6443,39.25662,"(39.2566200000, -76.6443000000)",ROW/TOWNHO,1,2012-10-31
10/31/2012,22:30:00,6J,1400 E NORTH AV,LARCENY,O,,342.0,EASTERN,East Baltimore Midway,-76.59921999999999,39.31196,"(39.3119600000, -76.5992200000)",STREET,1,2012-10-31
10/31/2012,22:20:00,6C,6100 HOLABIRD AV,LARCENY,I,,243.0,SOUTHEASTERN,Broening Manor,-76.54303,39.27214,"(39.2721400000, -76.5430300000)",CONVENIENC,1,2012-10-31
10/31/2012,22:15:00,3AF,6100 THE ALAMEDA,ROBBERY - STREET,O,FIREARM,522.0,NORTHERN,Glen Oaks,-76.59324000000001,39.367470000000004,"(39.3674700000, -76.5932400000)",STREET,1,2012-10-31
10/31/2012,22:04:00,4C,1800 WINFORD RD,AGG. ASSAULT,O,OTHER,415.0,NORTHEASTERN,Perring Loch,-76.58265,39.35252,"(39.3525200000, -76.5826500000)",STREET,1,2012-10-31
10/31/2012,22:01:00,6E,1900 BRADDISH AV,LARCENY,I,,811.0,SOUTHWESTERN,Walbrook,-76.66126,39.30986,"(39.3098600000, -76.6612600000)",VACANT LOT,1,2012-10-31
10/31/2012,22:00:00,4E,500 WALKER AV,COMMON ASSAULT,I,HANDS,522.0,NORTHERN,Lake Walker,-76.60852,39.37123,"(39.3712300000, -76.6085200000)",APT/CONDO,1,2012-10-31
10/31/2012,22:00:00,3AF,1000 CLOVERDALE RD,ROBBERY - STREET,O,FIREARM,133.0,CENTRAL,Reservoir Hill,-76.6394,39.31566,"(39.3156600000, -76.6394000000)",STREET,1,2012-10-31
10/31/2012,22:00:00,3B,3100 ERDMAN AV,ROBBERY - STREET,O,,432.0,NORTHEASTERN,Belair-Edison,-76.57346,39.32157,"(39.3215700000, -76.5734600000)",STREET,1,2012-10-31
10/31/2012,22:00:00,4E,5500 HILLEN RD,COMMON ASSAULT,I,HANDS,415.0,NORTHEASTERN,Loch Raven,-76.58225999999999,39.357079999999996,"(39.3570800000, -76.5822600000)",ROW/TOWNHO,1,2012-10-31
10/31/2012,21:45:00,3AJK,400 LAURENS ST,ROBBERY - CARJACKING,O,KNIFE,132.0,CENTRAL,Madison Park,-76.63195,39.30704,"(39.3070400000, -76.6319500000)",STREET,1,2012-10-31
10/31/2012,21:15:00,4E,300 E NORTH AV,COMMON ASSAULT,I,HANDS,311.0,EASTERN,Greenmount West,-76.61155,39.31119,"(39.3111900000, -76.6115500000)",APT/CONDO,1,2012-10-31
10/31/2012,21:15:00,6J,,LARCENY,O,,423.0,NORTHEASTERN,,,,,STREET,1,2012-10-31
10/31/2012,21:00:00,6D,4100 PENHURST AV,LARCENY FROM AUTO,O,,621.0,NORTHWESTERN,West Arlington,-76.68745,39.33867,"(39.3386700000, -76.6874500000)",STREET,1,2012-10-31
10/31/2012,21:00:00,7A,2300 W LANVALE ST,AUTO THEFT,O,,721.0,WESTERN,Evergreen Lawn,-76.65384,39.29705,"(39.2970500000, -76.6538400000)",STREET,1,2012-10-31
10/31/2012,20:16:00,1F,5300 CARRIAGE CT,HOMICIDE,Outside,FIREARM,823.0,SOUTHWESTERN,Westgate,-76.70666999999999,39.28308,"(39.2830800000, -76.7066700000)",Public Are,1,2012-10-31
10/31/2012,20:16:00,9S,5300 CARRIAGE CT,SHOOTING,Outside,FIREARM,823.0,SOUTHWESTERN,Westgate,-76.70666999999999,39.28308,"(39.2830800000, -76.7066700000)",Public Are,1,2012-10-31
10/31/2012,20:45:00,4E,200 E LAFAYETTE AV,COMMON ASSAULT,I,HANDS,311.0,EASTERN,Greenmount West,-76.61296,39.30996,"(39.3099600000, -76.6129600000)",ROW/TOWNHO,1,2012-10-31
10/31/2012,20:45:00,6C,2700 PORT COVINGTON DR,LARCENY,I,,943.0,SOUTHERN,Port Covington,-76.6088,39.25945,"(39.2594500000, -76.6088000000)",OTHER - IN,1,2012-10-31
10/31/2012,20:40:00,3AF,900 S CATON AV,ROBBERY - STREET,I,FIREARM,832.0,SOUTHWESTERN,Violetville,-76.67137,39.27355,"(39.2735500000, -76.6713700000)",HOSP/NURS.,1,2012-10-31
10/31/2012,20:00:00,6E,700 OLDHAM ST,LARCENY,O,,242.0,SOUTHEASTERN,Greektown,-76.5556,39.28465,"(39.2846500000, -76.5556000000)",ALLEY,1,2012-10-31
10/31/2012,20:00:00,6D,5600 WEXFORD RD,LARCENY FROM AUTO,O,,533.0,NORTHERN,Mount Washington,-76.66125,39.36065,"(39.3606500000, -76.6612500000)",STREET,1,2012-10-31
10/31/2012,20:00:00,5A,3300 DOLFIELD AV,BURGLARY,I,,643.0,NORTHWESTERN,Ashburton,-76.67071999999999,39.3307,"(39.3307000000, -76.6707200000)",ROW/TOWNHO,1,2012-10-31
10/31/2012,20:00:00,6B,100 TUNBRIDGE RD,LARCENY,O,,523.0,NORTHERN,Homeland,-76.62313,39.35712,"(39.3571200000, -76.6231300000)",STREET,1,2012-10-31
10/31/2012,20:00:00,6D,5900 YORK RD,LARCENY FROM AUTO,I,,523.0,NORTHERN,Belvedere,-76.60991999999999,39.36407,"(39.3640700000, -76.6099200000)",PARKING LO,1,2012-10-31
