date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
11/30/2012,23:30:00,6G,4200 SHELDON AV,LARCENY,I,,442.0,NORTHEASTERN,Belair-Edison,-76.56355,39.32782,"(39.3278200000, -76.5635500000)",ROW/TOWNHO,1,2012-11-30
11/30/2012,23:30:00,7A,1600 WICOMICO ST,AUTO THEFT,O,,941.0,SOUTHERN,Carroll - Camden Industri,-76.63578000000001,39.27433,"(39.2743300000, -76.6357800000)",PARKING LO,1,2012-11-30
11/30/2012,23:30:00,6D,100 KANE ST,LARCENY FROM AUTO,I,,241.0,SOUTHEASTERN,Hopkins Bayview,-76.53345,39.29503,"(39.2950300000, -76.5334500000)",SCHOOL,1,2012-11-30
11/30/2012,23:30:00,3AF,2800 W BELVEDERE AV,ROBBERY - STREET,O,FIREARM,633.0,NORTHWESTERN,Pimlico Good Neighbors,-76.67015,39.35217,"(39.3521700000, -76.6701500000)",STREET,1,2012-11-30
11/30/2012,23:00:00,6G,0 W EAGER ST,LARCENY,I,,142.0,CENTRAL,Mount Vernon,-76.61599,39.30097,"(39.3009700000, -76.6159900000)",OTHER - IN,1,2012-11-30
11/30/2012,23:00:00,7A,400 DREW ST,AUTO THEFT,O,,241.0,SOUTHEASTERN,Bayview,-76.54386,39.28846,"(39.2884600000, -76.5438600000)",DRIVEWAY,1,2012-11-30
11/30/2012,23:00:00,7A,300 ALLENDALE ST,AUTO THEFT,O,,843.0,SOUTHWESTERN,Allendale,-76.67824,39.290859999999995,"(39.2908600000, -76.6782400000)",STREET,1,2012-11-30
11/30/2012,22:28:00,9S,3100 LAWNVIEW AV,SHOOTING,Outside,FIREARM,434.0,NORTHEASTERN,Belair-Edison,-76.57476,39.31993,"(39.3199300000, -76.5747600000)",,1,2012-11-30
11/30/2012,22:45:00,3AF,1600 MONTPELIER ST,ROBBERY - STREET,O,FIREARM,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59629,39.320440000000005,"(39.3204400000, -76.5962900000)",STREET,1,2012-11-30
11/30/2012,22:45:00,4E,500 S BROADWAY,COMMON ASSAULT,O,HANDS,213.0,SOUTHEASTERN,Fells Point,-76.59333000000001,39.28537,"(39.2853700000, -76.5933300000)",STREET,1,2012-11-30
