date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
12/31/2012,23:30:00,4E,3600 BELAIR RD,COMMON ASSAULT,O,HANDS,432.0,NORTHEASTERN,Belair-Edison,-76.56961,39.324740000000006,"(39.3247400000, -76.5696100000)",STREET,1,2012-12-31
12/31/2012,23:30:00,4E,1900 CLIFTON STREET,COMMON ASSAULT,O,HANDS,731.0,WESTERN,Mondawmin,-76.6485,39.31195,"(39.3119500000, -76.6485000000)",STREET,1,2012-12-31
12/31/2012,23:30:00,6E,1400 N MONROE ST,LARCENY,I,,723.0,WESTERN,Bridgeview/Greenlawn,-76.64787,39.304190000000006,"(39.3041900000, -76.6478700000)",PARKING LO,1,2012-12-31
12/31/2012,23:30:00,6D,6000 BELLONA AV,LARCENY FROM AUTO,O,,523.0,NORTHERN,Homeland,-76.61641999999999,39.36521,"(39.3652100000, -76.6164200000)",STREET,1,2012-12-31
12/31/2012,23:15:00,6G,700 S BROADWAY,LARCENY,I,,213.0,SOUTHEASTERN,Fells Point,-76.59315,39.28325,"(39.2832500000, -76.5931500000)",BAR,1,2012-12-31
12/31/2012,23:15:00,6E,4100 HAYWARD AV,LARCENY,O,,623.0,NORTHWESTERN,Woodmere,-76.68654000000001,39.34486,"(39.3448600000, -76.6865400000)",PARKING LO,1,2012-12-31
12/31/2012,23:00:00,6E,4900 CRENSHAW AV,LARCENY,O,,443.0,NORTHEASTERN,Frankford,-76.54633000000001,39.32793,"(39.3279300000, -76.5463300000)",PARKING LO,1,2012-12-31
12/31/2012,23:00:00,6G,6700 ODONNELL ST,LARCENY,I,,243.0,SOUTHEASTERN,Graceland Park,-76.53249,39.28358,"(39.2835800000, -76.5324900000)",ROW/TOWNHO,1,2012-12-31
12/31/2012,23:00:00,4C,4200 TOWANDA AV,AGG. ASSAULT,I,OTHER,613.0,NORTHWESTERN,Towanda-Grantley,-76.66715,39.33611,"(39.3361100000, -76.6671500000)",ROW/TOWNHO,1,2012-12-31
12/31/2012,22:37:00,4B,2500 W FAIRMOUNT AV,AGG. ASSAULT,I,KNIFE,842.0,SOUTHWESTERN,Shipley Hill,-76.65699000000001,39.2883,"(39.2883000000, -76.6569900000)",ROW/TOWNHO,1,2012-12-31
12/31/2012,22:30:00,5A,3700 REXMERE RD,BURGLARY,I,,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,-76.602,39.33328,"(39.3332800000, -76.6020000000)",GARAGE ON,1,2012-12-31
12/31/2012,22:30:00,5D,100 S BROADWAY,BURGLARY,I,,212.0,SOUTHEASTERN,Washington Hill,-76.59389,39.29002,"(39.2900200000, -76.5938900000)",BARBER/BEA,1,2012-12-31
12/31/2012,22:30:00,4E,100 N KRESSON ST,COMMON ASSAULT,O,HANDS,241.0,SOUTHEASTERN,Kresson,-76.56007,39.29402,"(39.2940200000, -76.5600700000)",STREET,1,2012-12-31
12/31/2012,22:30:00,3JF,5400 HILLBURN AV,ROBBERY - RESIDENCE,I,FIREARM,426.0,NORTHEASTERN,Waltherson,-76.55429000000001,39.34486,"(39.3448600000, -76.5542900000)",ROW/TOWNHO,1,2012-12-31
12/31/2012,22:18:00,4E,2900 ALLENDALE RD,COMMON ASSAULT,O,HANDS,641.0,NORTHWESTERN,Garwyn Oaks,-76.68088,39.3216,"(39.3216000000, -76.6808800000)",STREET,1,2012-12-31
12/31/2012,22:15:00,4E,2800 SEAMON AVE,COMMON ASSAULT,O,HANDS,922.0,SOUTHERN,Cherry Hill,-76.61943000000001,39.25328,"(39.2532800000, -76.6194300000)",STREET,1,2012-12-31
12/31/2012,22:00:00,5A,4900 CLIFTON AV,BURGLARY,I,,821.0,SOUTHWESTERN,Franklintown,-76.70661,39.30688,"(39.3068800000, -76.7066100000)",ROW/TOWNHO,1,2012-12-31
12/31/2012,22:00:00,5A,1300 PARK AV,BURGLARY,I,,132.0,CENTRAL,Bolton Hill,-76.62329,39.30623,"(39.3062300000, -76.6232900000)",ROW/TOWNHO,1,2012-12-31
12/31/2012,22:00:00,6J,3600 MOHAWK AV,LARCENY,I,,622.0,NORTHWESTERN,Howard Park,-76.69286,39.330859999999994,"(39.3308600000, -76.6928600000)",RELIGIOUS,1,2012-12-31
12/31/2012,22:00:00,7A,1700 ABBOTSTON ST,AUTO THEFT,O,,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59236,39.32154,"(39.3215400000, -76.5923600000)",OTHER - OU,1,2012-12-31
12/31/2012,22:00:00,6D,1100 NANTICOKE ST,LARCENY FROM AUTO,O,,932.0,SOUTHERN,Washington Village/Pigtow,-76.63136999999999,39.28047,"(39.2804700000, -76.6313700000)",STREET,1,2012-12-31
12/31/2012,21:50:00,3K,2800 LIST AV,ROBBERY - RESIDENCE,I,,421.0,NORTHEASTERN,Lauraville,-76.57117,39.34519,"(39.3451900000, -76.5711700000)",ROW/TOWNHO,1,2012-12-31
12/31/2012,21:30:00,6G,800 LINDEN AV,LARCENY,I,,142.0,CENTRAL,Mount Vernon,-76.62075,39.2993,"(39.2993000000, -76.6207500000)",HOSP/NURS.,1,2012-12-31
12/31/2012,21:30:00,7A,1000 RIVERSIDE AVE,AUTO THEFT,O,,942.0,SOUTHERN,Federal Hill,-76.6092,39.27837,"(39.2783700000, -76.6092000000)",PARKING LO,1,2012-12-31
