date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
10/31/2014,23:52:00,4C,2400 E LAFAYETTE AV,AGG. ASSAULT,I,OTHER,331.0,EASTERN,Broadway East,-76.58398000000001,39.31106,"(39.3110600000, -76.5839800000)",ROW/TOWNHO,1,2014-10-31
10/31/2014,23:37:00,4F,1600 N CALVERT ST,ASSAULT BY THREAT,O,,141.0,CENTRAL,Greenmount West,-76.61361,39.30794,"(39.3079400000, -76.6136100000)",STREET,1,2014-10-31
10/31/2014,23:30:00,6G,1000 S CHARLES ST,LARCENY,I,,942.0,SOUTHERN,Federal Hill,-76.61435999999999,39.2773,"(39.2773000000, -76.6143600000)",BAR,1,2014-10-31
10/31/2014,23:15:00,4E,700 W CROSS ST,COMMON ASSAULT,O,HANDS,932.0,SOUTHERN,Washington Village/Pigtow,-76.62834000000001,39.27987,"(39.2798700000, -76.6283400000)",STREET,1,2014-10-31
10/31/2014,23:10:00,5D,2000 E 32ND ST,BURGLARY,I,,421.0,NORTHEASTERN,Montebello,-76.58664,39.32735,"(39.3273500000, -76.5866400000)",SCHOOL,1,2014-10-31
10/31/2014,23:00:00,4E,1500 N CHAPEL ST,COMMON ASSAULT,O,HANDS,331.0,EASTERN,Broadway East,-76.59085999999999,39.30812,"(39.3081200000, -76.5908600000)",STREET,1,2014-10-31
10/31/2014,23:00:00,4E,1500 N CHAPEL ST,COMMON ASSAULT,O,HANDS,331.0,EASTERN,Broadway East,-76.59085999999999,39.30812,"(39.3081200000, -76.5908600000)",STREET,1,2014-10-31
10/31/2014,22:30:00,7A,4300 6TH ST,AUTO THEFT,O,,913.0,SOUTHERN,Brooklyn,-76.60014,39.22676,"(39.2267600000, -76.6001400000)",STREET,1,2014-10-31
10/31/2014,22:00:00,6D,5700 MAPLEHILL RD,LARCENY FROM AUTO,O,,415.0,NORTHEASTERN,Loch Raven,-76.57726,39.357,"(39.3570000000, -76.5772600000)",STREET,1,2014-10-31
10/31/2014,22:00:00,6E,4200 POTTER ST,LARCENY,O,,833.0,SOUTHWESTERN,Irvington,-76.68505,39.27844,"(39.2784400000, -76.6850500000)",STREET,1,2014-10-31
10/31/2014,22:00:00,4E,4900 PALMER AV,COMMON ASSAULT,O,HANDS,614.0,NORTHWESTERN,Central Park Heights,-76.67166999999999,39.34725,"(39.3472500000, -76.6716700000)",ALLEY,1,2014-10-31
10/31/2014,22:00:00,7A,CAROLINE ST,AUTO THEFT,O,,321.0,EASTERN,Dunbar-Broadway,-76.5975,39.296279999999996,"(39.2962800000, -76.5975000000)",PARKING LO,1,2014-10-31
10/31/2014,22:00:00,6D,5100 DENVIEW WY,LARCENY FROM AUTO,I,,444.0,NORTHEASTERN,Frankford,-76.53362,39.32573,"(39.3257300000, -76.5336200000)",PARKING LO,1,2014-10-31
10/31/2014,21:30:00,6D,1700 E BALTIMORE ST,LARCENY FROM AUTO,O,,212.0,SOUTHEASTERN,Washington Hill,-76.59368,39.29156,"(39.2915600000, -76.5936800000)",STREET,1,2014-10-31
10/31/2014,21:30:00,6D,6900 CHAMBERS RD,LARCENY FROM AUTO,O,,423.0,NORTHEASTERN,Hamilton Hills,-76.55849,39.36916,"(39.3691600000, -76.5584900000)",STREET,1,2014-10-31
10/31/2014,21:10:00,3CO,1400 GUSRYAN ST,ROBBERY - COMMERCIAL,O,OTHER,243.0,SOUTHEASTERN,O'Donnell Heights,-76.5407,39.27796,"(39.2779600000, -76.5407000000)",STREET,1,2014-10-31
10/31/2014,21:00:00,5C,1200 ST PAUL ST,BURGLARY,I,,141.0,CENTRAL,Mid-Town Belvedere,-76.61449,39.303670000000004,"(39.3036700000, -76.6144900000)",APT/CONDO,1,2014-10-31
10/31/2014,21:00:00,7A,2300 MAYFIELD AV,AUTO THEFT,O,,431.0,NORTHEASTERN,Mayfield,-76.58039000000001,39.32738,"(39.3273800000, -76.5803900000)",DRIVEWAY,1,2014-10-31
10/31/2014,21:00:00,5A,6100 FAIRWOOD AV,BURGLARY,I,,425.0,NORTHEASTERN,Glenham-Belhar,-76.54306,39.349090000000004,"(39.3490900000, -76.5430600000)",ROW/TOWNHO,1,2014-10-31
10/31/2014,21:00:00,5A,3900 LYNDALE AV,BURGLARY,I,,432.0,NORTHEASTERN,Belair-Edison,-76.56074,39.31804,"(39.3180400000, -76.5607400000)",ROW/TOWNHO,1,2014-10-31
10/31/2014,21:00:00,6D,1400 N POTOMAC ST,LARCENY FROM AUTO,O,,332.0,EASTERN,Berea,-76.57579,39.30731,"(39.3073100000, -76.5757900000)",STREET,1,2014-10-31
10/31/2014,21:00:00,6D,6600 GLENOAK AV,LARCENY FROM AUTO,O,,424.0,NORTHEASTERN,Westfield,-76.5467,39.36099,"(39.3609900000, -76.5467000000)",STREET,1,2014-10-31
10/31/2014,20:30:00,7C,2400 W LEXINGTON ST,AUTO THEFT,O,,714.0,WESTERN,Penrose/Fayette Street Ou,-76.65468,39.29033,"(39.2903300000, -76.6546800000)",YARD,1,2014-10-31
10/31/2014,20:30:00,6F,400 WARREN ST,LARCENY,O,,942.0,SOUTHERN,Federal Hill,-76.60869,39.27906,"(39.2790600000, -76.6086900000)",STREET,1,2014-10-31
10/31/2014,20:13:00,3AF,5100 THE ALAMEDA,ROBBERY - STREET,O,FIREARM,524.0,NORTHERN,Kenilworth Park,-76.59912,39.34903,"(39.3490300000, -76.5991200000)",STREET,1,2014-10-31
10/31/2014,20:05:00,6D,2800 THE ALAMEDA,LARCENY FROM AUTO,O,,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59358,39.32428,"(39.3242800000, -76.5935800000)",STREET,1,2014-10-31
10/31/2014,20:00:00,7A,0 S WOLFE ST,AUTO THEFT,O,,212.0,SOUTHEASTERN,Washington Hill,-76.59046,39.291129999999995,"(39.2911300000, -76.5904600000)",STREET,1,2014-10-31
10/31/2014,20:00:00,6E,3500 GELSTON DR,LARCENY,O,,844.0,SOUTHWESTERN,Edgewood,-76.67567,39.29772,"(39.2977200000, -76.6756700000)",STREET,1,2014-10-31
