date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
06/30/2014,23:55:00,7A,2800 MAYFIELD AV,AUTO THEFT,O,,432.0,NORTHEASTERN,Belair-Edison,-76.57387,39.32289,"(39.3228900000, -76.5738700000)",ALLEY,1,2014-06-30
06/30/2014,23:47:00,7A,3600 DOLFIELD AV,AUTO THEFT,O,,643.0,NORTHWESTERN,Dolfield,-76.67544000000001,39.33611,"(39.3361100000, -76.6754400000)",GAS STATIO,1,2014-06-30
06/30/2014,23:45:00,4B,900 W LEXINGTON ST,AGG. ASSAULT,I,KNIFE,712.0,WESTERN,Poppleton,-76.6325,39.291059999999995,"(39.2910600000, -76.6325000000)",APT/CONDO,1,2014-06-30
06/30/2014,23:36:00,4E,2500 MCHENRY ST,COMMON ASSAULT,O,HANDS,842.0,SOUTHWESTERN,Shipley Hill,-76.65614000000001,39.28392,"(39.2839200000, -76.6561400000)",STREET,1,2014-06-30
06/30/2014,23:30:00,7A,4100 EDMONSON AVE,AUTO THEFT,O,,844.0,SOUTHWESTERN,Edmondson Village,-76.68415999999999,39.2938,"(39.2938000000, -76.6841600000)",PARKING LO,1,2014-06-30
06/30/2014,23:30:00,6D,800 W LOMBARD ST,LARCENY FROM AUTO,O,,931.0,SOUTHERN,Hollins Market,-76.62841,39.28707,"(39.2870700000, -76.6284100000)",STREET,1,2014-06-30
06/30/2014,23:30:00,7A,4000 NORFOLK AV,AUTO THEFT,O,,642.0,NORTHWESTERN,Concerned Citizens Of For,-76.68547,39.32395,"(39.3239500000, -76.6854700000)",STREET,1,2014-06-30
06/30/2014,23:25:00,4E,2000 GRIFFIS AV,COMMON ASSAULT,I,HANDS,831.0,SOUTHWESTERN,Morrell Park,-76.64931,39.26679,"(39.2667900000, -76.6493100000)",ROW/TOWNHO,1,2014-06-30
06/30/2014,23:00:00,6D,3800 CEDARHURST RD,LARCENY FROM AUTO,O,,426.0,NORTHEASTERN,Waltherson,-76.56315,39.3372,"(39.3372000000, -76.5631500000)",STREET,1,2014-06-30
06/30/2014,23:00:00,5D,4200 UNDERWOOD RD,BURGLARY,I,,542.0,NORTHERN,Guilford,-76.61153,39.34043,"(39.3404300000, -76.6115300000)",GARAGE ON,1,2014-06-30
06/30/2014,23:00:00,6D,6700 PARK HEIGHTS AV,LARCENY FROM AUTO,O,,632.0,NORTHWESTERN,Cross Country,-76.70074,39.363170000000004,"(39.3631700000, -76.7007400000)",STREET,1,2014-06-30
06/30/2014,22:56:00,9S,1300 HOLLINS ST,SHOOTING,Outside,FIREARM,933.0,SOUTHERN,Union Square,-76.6383,39.28757,"(39.2875700000, -76.6383000000)",,1,2014-06-30
06/30/2014,22:56:00,4A,1300 HOLLINS ST,AGG. ASSAULT,O,FIREARM,933.0,SOUTHERN,Union Square,-76.6383,39.28757,"(39.2875700000, -76.6383000000)",STREET,1,2014-06-30
