date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
12/31/2014,15:45:00,6J,3400 GUILFORD TR,LARCENY,I,,512.0,NORTHERN,Oakenshawe,-76.61251999999999,39.330870000000004,"(39.3308700000, -76.6125200000)",ROW/TOWNHO,1,2014-12-31
12/31/2014,23:47:00,4E,1800 DIVISION ST,COMMON ASSAULT,I,HANDS,123.0,CENTRAL,Upton,-76.6346,39.30515,"(39.3051500000, -76.6346000000)",ROW/TOWNHO,1,2014-12-31
12/31/2014,23:30:00,6G,1500 RUSSELL ST,LARCENY,I,,941.0,SOUTHERN,Carroll - Camden Industri,-76.62769,39.27408,"(39.2740800000, -76.6276900000)",OTHER - IN,1,2014-12-31
12/31/2014,23:19:00,5A,6200 FERORE WY,BURGLARY,I,,243.0,SOUTHEASTERN,O'Donnell Heights,-76.5409,39.28082,"(39.2808200000, -76.5409000000)",ROW/TOWNHO,1,2014-12-31
12/31/2014,23:00:00,6B,1300 RUSSELL ST,LARCENY,I,,941.0,SOUTHERN,Carroll - Camden Industri,-76.62549,39.27648,"(39.2764800000, -76.6254900000)",TAVERN/NIG,1,2014-12-31
12/31/2014,23:00:00,6E,2100 E PRESTON ST,LARCENY,O,,331.0,EASTERN,Broadway East,-76.58806,39.30559,"(39.3055900000, -76.5880600000)",STREET,1,2014-12-31
12/31/2014,23:00:00,5A,1700 SEXTON ST,BURGLARY,I,,831.0,SOUTHWESTERN,Morrell Park,-76.65279,39.2687,"(39.2687000000, -76.6527900000)",ROW/TOWNHO,1,2014-12-31
12/31/2014,22:30:00,6C,500 E FORT AV,LARCENY,I,,943.0,SOUTHERN,Riverside,-76.60562,39.272940000000006,"(39.2729400000, -76.6056200000)",LIQUOR STO,1,2014-12-31
12/31/2014,22:22:00,4B,1300 POPLAR GROVE ST,AGG. ASSAULT,O,KNIFE,814.0,SOUTHWESTERN,Winchester,-76.66538,39.302170000000004,"(39.3021700000, -76.6653800000)",STREET,1,2014-12-31
12/31/2014,22:00:00,4B,600 E PATAPSCO AVE,AGG. ASSAULT,I,KNIFE,913.0,SOUTHERN,Brooklyn,-76.60207,39.236270000000005,"(39.2362700000, -76.6020700000)",ROW/TOWNHO,1,2014-12-31
12/31/2014,22:00:00,7A,5000 LODESTONE WY,AUTO THEFT,O,,442.0,NORTHEASTERN,Parkside,-76.55481999999999,39.3206,"(39.3206000000, -76.5548200000)",STREET,1,2014-12-31
12/31/2014,22:00:00,6G,0 S BERNICE AV,LARCENY,I,,842.0,SOUTHWESTERN,Carroll-South Hilton,-76.66975,39.285579999999996,"(39.2855800000, -76.6697500000)",ROW/TOWNHO,1,2014-12-31
12/31/2014,22:00:00,4C,4300 E EAGER ST,AGG. ASSAULT,O,OTHER,333.0,EASTERN,Orangeville,-76.56146,39.30319,"(39.3031900000, -76.5614600000)",STREET,1,2014-12-31
