date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
05/31/2015,23:53:50,2B,,RAPE,O,,632.0,NORTHWESTERN,,,,,STREET,1,2015-05-31
05/31/2015,23:50:00,4E,1800 W NORTH AVE,COMMON ASSAULT,O,HANDS,731.0,WESTERN,Mondawmin,-76.64754,39.30986,"(39.3098600000, -76.6475400000)",STREET,1,2015-05-31
05/31/2015,23:50:00,4E,1800 W NORTH AVE,COMMON ASSAULT,O,HANDS,731.0,WESTERN,Mondawmin,-76.64754,39.30986,"(39.3098600000, -76.6475400000)",STREET,1,2015-05-31
05/31/2015,23:40:00,4E,3700 6TH ST,COMMON ASSAULT,I,HANDS,913.0,SOUTHERN,Brooklyn,-76.60287,39.23516,"(39.2351600000, -76.6028700000)",ROW/TOWNHO,1,2015-05-31
05/31/2015,23:30:00,6B,3800 E LOMBARD ST,LARCENY,O,,223.0,SOUTHEASTERN,Baltimore Highlands,-76.56551999999999,39.2915,"(39.2915000000, -76.5655200000)",STREET,1,2015-05-31
05/31/2015,23:30:00,5A,3800 E LOMBARD ST,BURGLARY,I,,223.0,SOUTHEASTERN,Baltimore Highlands,-76.56551999999999,39.2915,"(39.2915000000, -76.5655200000)",ROW/TOWNHO,1,2015-05-31
05/31/2015,23:30:00,3CF,600 CATHEDRAL ST,ROBBERY - COMMERCIAL,I,FIREARM,142.0,CENTRAL,Mount Vernon,-76.61704,39.29716,"(39.2971600000, -76.6170400000)",HOTEL/MOTE,1,2015-05-31
05/31/2015,22:53:00,3AJF,1800 HARLEM AVE,ROBBERY - CARJACKING,O,FIREARM,722.0,WESTERN,Harlem Park,-76.64612,39.296459999999996,"(39.2964600000, -76.6461200000)",STREET,1,2015-05-31
05/31/2015,22:50:00,4E,2400 PICKERING DR,COMMON ASSAULT,I,HANDS,423.0,NORTHEASTERN,Hamilton Hills,-76.56392,39.36967,"(39.3696700000, -76.5639200000)",APT/CONDO,1,2015-05-31
05/31/2015,22:45:00,7A,2200 PRENTISS PL,AUTO THEFT,O,,322.0,EASTERN,Middle East,-76.58646,39.30295,"(39.3029500000, -76.5864600000)",STREET,1,2015-05-31
05/31/2015,22:00:00,6D,6100 NORTHWOOD DR,LARCENY FROM AUTO,O,,522.0,NORTHERN,Lake Walker,-76.5996,39.36994,"(39.3699400000, -76.5996000000)",STREET,1,2015-05-31
05/31/2015,22:00:00,6F,300 S CASTLE ST,LARCENY,O,,212.0,SOUTHEASTERN,Upper Fells Point,-76.58800000000001,39.2874,"(39.2874000000, -76.5880000000)",PORCH/DECK,1,2015-05-31
05/31/2015,22:00:00,6E,6900 MCCLEAN BLVD,LARCENY,O,,423.0,NORTHEASTERN,Hamilton Hills,-76.56701,39.37076,"(39.3707600000, -76.5670100000)",STREET,1,2015-05-31
05/31/2015,22:00:00,7A,1500 E 36TH ST,AUTO THEFT,O,,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,-76.59352,39.33251,"(39.3325100000, -76.5935200000)",STREET,1,2015-05-31
05/31/2015,22:00:00,4A,GILMOR ST & W FAYETTE ST,AGG. ASSAULT,O,FIREARM,711.0,WESTERN,Franklin Square,-76.64245,39.28962,"(39.2896200000, -76.6424500000)",STREET,1,2015-05-31
05/31/2015,22:00:00,7A,3500 WOODLAND AVE,AUTO THEFT,I,,614.0,NORTHWESTERN,Central Park Heights,-76.67356,39.34165,"(39.3416500000, -76.6735600000)",APT/CONDO,1,2015-05-31
05/31/2015,21:17:00,9S,0 N GILMOR ST,SHOOTING,Outside,FIREARM,711.0,WESTERN,Franklin Square,-76.64235,39.28842,"(39.2884200000, -76.6423500000)",Street,1,2015-05-31
05/31/2015,21:30:00,7A,600 W 34TH ST,AUTO THEFT,O,,531.0,NORTHERN,Wyman Park,-76.62669,39.32878,"(39.3287800000, -76.6266900000)",STREET,1,2015-05-31
05/31/2015,21:27:00,3B,2000 ANNAPOLIS RD,ROBBERY - STREET,O,,921.0,SOUTHERN,Westport,-76.63168,39.266870000000004,"(39.2668700000, -76.6316800000)",STREET,1,2015-05-31
05/31/2015,21:00:00,7A,2800 PELHAM AVE,AUTO THEFT,O,,432.0,NORTHEASTERN,Belair-Edison,-76.5718,39.32533,"(39.3253300000, -76.5718000000)",STREET,1,2015-05-31
05/31/2015,20:45:00,6C,700 S BROADWAY,LARCENY,I,,213.0,SOUTHEASTERN,Fells Point,-76.59352,39.28332,"(39.2833200000, -76.5935200000)",OTHER - IN,1,2015-05-31
05/31/2015,20:30:00,4E,6600 VINCENT LN,COMMON ASSAULT,I,HANDS,631.0,NORTHWESTERN,Reisterstown Station,-76.70872,39.35515,"(39.3551500000, -76.7087200000)",APT/CONDO,1,2015-05-31
05/31/2015,20:30:00,6D,4600 KESWICK RD,LARCENY FROM AUTO,I,,541.0,NORTHERN,Evergreen,-76.63011,39.34697,"(39.3469700000, -76.6301100000)",PARKING LO,1,2015-05-31
