date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
03/31/2015,23:30:00,6J,1300 BAYARD ST,LARCENY,O,,932.0,SOUTHERN,Washington Village/Pigtow,-76.63559000000001,39.27867,"(39.2786700000, -76.6355900000)",YARD,1,2015-03-31
03/31/2015,23:30:00,6D,1600 AISQUITH ST,LARCENY FROM AUTO,O,,343.0,EASTERN,Oliver,-76.60242,39.30897,"(39.3089700000, -76.6024200000)",ALLEY,1,2015-03-31
03/31/2015,23:00:00,6C,4800 ODONNELL ST,LARCENY,I,,242.0,SOUTHEASTERN,Greektown,-76.5547,39.28099,"(39.2809900000, -76.5547000000)",CONVENIENC,1,2015-03-31
03/31/2015,22:18:00,4E,1200 HOLLINS ST,COMMON ASSAULT,I,HANDS,931.0,SOUTHERN,Hollins Market,-76.63715,39.28755,"(39.2875500000, -76.6371500000)",ROW/TOWNHO,1,2015-03-31
03/31/2015,22:00:00,6E,4000 PIMLICO RD,LARCENY,O,,614.0,NORTHWESTERN,Central Park Heights,-76.66263000000001,39.3357,"(39.3357000000, -76.6626300000)",STREET,1,2015-03-31
03/31/2015,22:00:00,6E,1600 ROUNDHILL RD,LARCENY,O,,412.0,NORTHEASTERN,Hillen,-76.59037,39.3379,"(39.3379000000, -76.5903700000)",STREET,1,2015-03-31
03/31/2015,22:00:00,5D,1800 N CHARLES ST,BURGLARY,I,,141.0,CENTRAL,Charles North,-76.61653000000001,39.31025,"(39.3102500000, -76.6165300000)",RESTAURANT,1,2015-03-31
03/31/2015,22:00:00,7A,1200 GUSRYAN ST,AUTO THEFT,O,,243.0,SOUTHEASTERN,O'Donnell Heights,-76.54045,39.28014,"(39.2801400000, -76.5404500000)",STREET,1,2015-03-31
03/31/2015,22:00:00,6E,100 W 39TH ST,LARCENY,O,,541.0,NORTHERN,Tuscany-Canterbury,-76.62241,39.33659,"(39.3365900000, -76.6224100000)",STREET,1,2015-03-31
03/31/2015,21:50:00,4E,100 MCMECHEN ST,COMMON ASSAULT,O,HANDS,132.0,CENTRAL,Bolton Hill,-76.62388,39.31003,"(39.3100300000, -76.6238800000)",STREET,1,2015-03-31
03/31/2015,21:50:00,3AF,1100 PARK AVE,ROBBERY - STREET,O,FIREARM,132.0,CENTRAL,Bolton Hill,-76.62103,39.304759999999995,"(39.3047600000, -76.6210300000)",STREET,1,2015-03-31
