date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
04/27/2015,22:00:00,5D,,BURGLARY,I,,121.0,CENTRAL,,,,,SPECIALTY,1,2015-04-27
04/30/2015,23:00:00,5A,1600 W LOMBARD ST,BURGLARY,I,,933.0,SOUTHERN,Union Square,-76.64286,39.28631,"(39.2863100000, -76.6428600000)",ROW/TOWNHO,1,2015-04-30
04/30/2015,23:00:00,7A,2300 ROBB ST,AUTO THEFT,O,,342.0,EASTERN,East Baltimore Midway,-76.60037,39.31627,"(39.3162700000, -76.6003700000)",STREET,1,2015-04-30
04/30/2015,22:45:00,4E,5000 DICKEY HILL RD,COMMON ASSAULT,I,HANDS,821.0,SOUTHWESTERN,Wakefield,-76.70324000000001,39.31175,"(39.3117500000, -76.7032400000)",APT/CONDO,1,2015-04-30
04/30/2015,22:30:00,3JF,400 S PAYSON ST,ROBBERY - RESIDENCE,I,FIREARM,934.0,SOUTHERN,Carrollton Ridge,-76.64811,39.28219,"(39.2821900000, -76.6481100000)",ROW/TOWNHO,1,2015-04-30
04/30/2015,22:30:00,5D,2200 W NORTH AVE,BURGLARY,I,,723.0,WESTERN,Coppin Heights/Ash-Co-Eas,-76.6529,39.30952,"(39.3095200000, -76.6529000000)",LIQUOR STO,1,2015-04-30
04/30/2015,22:30:00,3JF,400 S PAYSON ST,ROBBERY - RESIDENCE,I,FIREARM,934.0,SOUTHERN,Carrollton Ridge,-76.64811,39.28219,"(39.2821900000, -76.6481100000)",ROW/TOWNHO,1,2015-04-30
04/30/2015,22:30:00,3JF,400 S PAYSON ST,ROBBERY - RESIDENCE,I,FIREARM,934.0,SOUTHERN,Carrollton Ridge,-76.64811,39.28219,"(39.2821900000, -76.6481100000)",ROW/TOWNHO,1,2015-04-30
04/30/2015,22:30:00,3JF,400 S PAYSON ST,ROBBERY - RESIDENCE,I,FIREARM,934.0,SOUTHERN,Carrollton Ridge,-76.64811,39.28219,"(39.2821900000, -76.6481100000)",ROW/TOWNHO,1,2015-04-30
04/30/2015,22:30:00,3AO,1900 ARGONNE DR,ROBBERY - STREET,O,OTHER,421.0,NORTHEASTERN,Morgan State University,-76.5815,39.34041,"(39.3404100000, -76.5815000000)",STREET,1,2015-04-30
04/30/2015,22:27:00,3AO,2900 LOUISE AVE,ROBBERY - STREET,O,OTHER,424.0,NORTHEASTERN,Westfield,-76.55582,39.36042,"(39.3604200000, -76.5558200000)",STREET,1,2015-04-30
04/30/2015,22:20:00,7A,1800 THAMES ST,AUTO THEFT,O,,213.0,SOUTHEASTERN,Fells Point,-76.59064000000001,39.28198,"(39.2819800000, -76.5906400000)",PARKING LO,1,2015-04-30
04/30/2015,22:04:00,4D,4000 W STRATHMORE AVE,AGG. ASSAULT,I,HANDS,632.0,NORTHWESTERN,Glen,-76.69773,39.35484,"(39.3548400000, -76.6977300000)",ROW/TOWNHO,1,2015-04-30
04/30/2015,21:20:00,3AJO,1900 ARGONNE DR,ROBBERY - CARJACKING,O,OTHER,421.0,NORTHEASTERN,Morgan State University,-76.5815,39.34041,"(39.3404100000, -76.5815000000)",STREET,1,2015-04-30
04/30/2015,21:00:00,6D,2000 E BALTIMORE ST,LARCENY FROM AUTO,O,,212.0,SOUTHEASTERN,Butcher's Hill,-76.58901999999999,39.291740000000004,"(39.2917400000, -76.5890200000)",STREET,1,2015-04-30
04/30/2015,21:00:00,5A,2900 BRIGHTON ST,BURGLARY,I,,813.0,SOUTHWESTERN,Northwest Community Actio,-76.66628,39.30527,"(39.3052700000, -76.6662800000)",OTHER - IN,1,2015-04-30
04/30/2015,21:00:00,6E,200 S CONKLING ST,LARCENY,O,,231.0,SOUTHEASTERN,Highlandtown,-76.56726,39.2889,"(39.2889000000, -76.5672600000)",STREET,1,2015-04-30
04/30/2015,21:00:00,5C,200 E NORTH AVE,BURGLARY,I,,311.0,EASTERN,Greenmount West,-76.61358,39.3111,"(39.3111000000, -76.6135800000)",UNKNOWN,1,2015-04-30
04/30/2015,21:00:00,7A,1600 W PRATT ST,AUTO THEFT,O,,933.0,SOUTHERN,Union Square,-76.64227,39.28541,"(39.2854100000, -76.6422700000)",STREET,1,2015-04-30
04/30/2015,21:00:00,6E,1100 JAMES ST,LARCENY,O,,932.0,SOUTHERN,Washington Village/Pigtow,-76.6339,39.28335,"(39.2833500000, -76.6339000000)",STREET,1,2015-04-30
