date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
09/21/2012,16:15:00,4C,,AGG. ASSAULT,O,OTHER,524.0,NORTHERN,,,,,BUS/AUTO,1,2012-09-21
09/21/2012,04:05:00,3AF,,ROBBERY - STREET,O,FIREARM,515.0,NORTHERN,,,,,STREET,1,2012-09-21
09/30/2012,23:30:00,7A,1900 BELAIR RD,AUTO THEFT,O,,331.0,EASTERN,South Clifton Park,-76.58259,39.31389,"(39.3138900000, -76.5825900000)",STREET,1,2012-09-30
09/30/2012,23:30:00,6D,LEITH WA,LARCENY FROM AUTO,O,,414.0,NORTHEASTERN,Ramblewood,-76.59124,39.3621,"(39.3621000000, -76.5912400000)",STREET,1,2012-09-30
09/30/2012,23:00:00,6D,3600 SPRINGDALE AV,LARCENY FROM AUTO,O,,642.0,NORTHWESTERN,Forest Park,-76.67799000000001,39.32391,"(39.3239100000, -76.6779900000)",STREET,1,2012-09-30
09/30/2012,22:35:00,3AF,5100 UNDERWOOD RD,ROBBERY - STREET,O,FIREARM,521.0,NORTHERN,Radnor-Winston,-76.61457,39.34977,"(39.3497700000, -76.6145700000)",STREET,1,2012-09-30
09/30/2012,22:16:00,4E,4400 BOWLEYS LA,COMMON ASSAULT,O,HANDS,443.0,NORTHEASTERN,Frankford,-76.5597,39.325720000000004,"(39.3257200000, -76.5597000000)",STREET,1,2012-09-30
09/30/2012,22:15:00,4E,3200 CLIFTMONT AV,COMMON ASSAULT,O,HANDS,434.0,NORTHEASTERN,Belair-Edison,-76.57356999999999,39.3189,"(39.3189000000, -76.5735700000)",STREET,1,2012-09-30
09/30/2012,22:05:00,7A,300 ROSSITER AV,AUTO THEFT,O,,521.0,NORTHERN,Radnor-Winston,-76.61352,39.34895,"(39.3489500000, -76.6135200000)",STREET,1,2012-09-30
09/30/2012,22:00:00,6G,2500 EDMONDSON AV,LARCENY,I,,721.0,WESTERN,Rosemont Homeowners/Tenan,-76.65734,39.29466,"(39.2946600000, -76.6573400000)",OTHER/RESI,1,2012-09-30
09/30/2012,22:00:00,6E,300 BLOOM ST,LARCENY,O,,132.0,CENTRAL,Madison Park,-76.6345,39.3097,"(39.3097000000, -76.6345000000)",STREET,1,2012-09-30
