date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
06/30/2012,23:45:00,4C,2400 HARRIET AVE,AGG. ASSAULT,I,OTHER,923.0,SOUTHERN,Lakeland,-76.65056,39.2557,"(39.2557000000, -76.6505600000)",ROW/TOWNHO,1,2012-06-30
06/30/2012,23:30:00,6D,600 N EDEN ST,LARCENY FROM AUTO,O,,211.0,SOUTHEASTERN,Inner Harbor,-76.59826,39.28419,"(39.2841900000, -76.5982600000)",STREET,1,2012-06-30
06/30/2012,23:28:00,3CK,6100 HOLABIRD AV,ROBBERY - COMMERCIAL,I,KNIFE,243.0,SOUTHEASTERN,Broening Manor,-76.54303,39.27214,"(39.2721400000, -76.5430300000)",CARRY OUT,1,2012-06-30
06/30/2012,23:10:00,4E,600 W FAYETTE ST,COMMON ASSAULT,O,HANDS,121.0,CENTRAL,University Of Maryland,-76.62379,39.29025,"(39.2902500000, -76.6237900000)",OTHER - OU,1,2012-06-30
06/30/2012,23:00:00,6G,2500 MADISON ST,LARCENY,,,323.0,EASTERN,Milton-Montford,-76.58144,39.29991,"(39.2999100000, -76.5814400000)",,1,2012-06-30
06/30/2012,22:15:00,6E,500 S CAROLINE ST,LARCENY,O,,213.0,SOUTHEASTERN,Fells Point,-76.59680999999999,39.28535,"(39.2853500000, -76.5968100000)",STREET,1,2012-06-30
06/30/2012,22:07:00,3AF,3800 FALLSTAFF RD,ROBBERY - STREET,O,FIREARM,631.0,NORTHWESTERN,Fallstaff,-76.70506,39.36313,"(39.3631300000, -76.7050600000)",STREET,1,2012-06-30
06/30/2012,22:00:00,6D,400 S EDEN ST,LARCENY FROM AUTO,O,,211.0,SOUTHEASTERN,Little Italy,-76.59838,39.28609,"(39.2860900000, -76.5983800000)",STREET,1,2012-06-30
06/30/2012,22:00:00,4E,2100 WASHINGTON BD,COMMON ASSAULT,O,HANDS,935.0,SOUTHERN,Carroll Park,-76.64609,39.27227,"(39.2722700000, -76.6460900000)",PARK,1,2012-06-30
06/30/2012,22:00:00,7A,6900 GLENHEIGHTS RD,AUTO THEFT,O,,631.0,NORTHWESTERN,Fallstaff,-76.71043,39.361270000000005,"(39.3612700000, -76.7104300000)",STREET,1,2012-06-30
06/30/2012,21:50:00,9S,100 E LOMBARD ST,SHOOTING,Inside,FIREARM,111.0,CENTRAL,Downtown,-76.61249000000001,39.28781,"(39.2878100000, -76.6124900000)",Public Are,1,2012-06-30
06/30/2012,21:40:00,4E,700 EXETER HALL AV,COMMON ASSAULT,I,HANDS,513.0,NORTHERN,Better Waverly,-76.60738,39.322790000000005,"(39.3227900000, -76.6073800000)",ROW/TOWNHO,1,2012-06-30
06/30/2012,21:30:00,4E,3200 ELMORA AV,COMMON ASSAULT,I,HANDS,434.0,NORTHEASTERN,Four By Four,-76.57828,39.3159,"(39.3159000000, -76.5782800000)",ROW/TOWNHO,1,2012-06-30
06/30/2012,21:30:00,3JF,100 E LOMBARD ST,ROBBERY - RESIDENCE,I,FIREARM,111.0,CENTRAL,Downtown,-76.61249000000001,39.28781,"(39.2878100000, -76.6124900000)",HOTEL/MOTE,1,2012-06-30
06/30/2012,21:20:00,4E,500 S KENWOOD AV,COMMON ASSAULT,I,HANDS,232.0,SOUTHEASTERN,Canton,-76.57715,39.28568,"(39.2856800000, -76.5771500000)",ROW/TOWNHO,1,2012-06-30
06/30/2012,21:20:00,4C,5200 WILTON HEIGHTS AV,AGG. ASSAULT,O,OTHER,633.0,NORTHWESTERN,Arlington,-76.6793,39.34749,"(39.3474900000, -76.6793000000)",STREET,1,2012-06-30
06/30/2012,21:04:00,4C,1600 N REGESTER ST,AGG. ASSAULT,I,OTHER,331.0,EASTERN,Broadway East,-76.594,39.30911,"(39.3091100000, -76.5940000000)",ROW/TOWNHO,1,2012-06-30
06/30/2012,21:00:00,4E,1800 MADISON AV,COMMON ASSAULT,I,HANDS,132.0,CENTRAL,Madison Park,-76.63216,39.30727,"(39.3072700000, -76.6321600000)",APT/CONDO,1,2012-06-30
06/30/2012,21:00:00,6D,1600 BANK ST,LARCENY FROM AUTO,O,,211.0,SOUTHEASTERN,Perkins Homes,-76.59472,39.28658,"(39.2865800000, -76.5947200000)",PARKING LO,1,2012-06-30
06/30/2012,21:00:00,7A,3100 RUECKERT AV,AUTO THEFT,O,,426.0,NORTHEASTERN,Waltherson,-76.56329000000001,39.346990000000005,"(39.3469900000, -76.5632900000)",STREET,1,2012-06-30
06/30/2012,21:00:00,6J,3200 WOODRING AV,LARCENY,I,,424.0,NORTHEASTERN,North Harford Road,-76.54514,39.36268,"(39.3626800000, -76.5451400000)",ROW/TOWNHO,1,2012-06-30
06/30/2012,21:00:00,6E,2600 BOSTON ST,LARCENY,O,,232.0,SOUTHEASTERN,Canton,-76.57972,39.28029,"(39.2802900000, -76.5797200000)",STREET,1,2012-06-30
