date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
09/02/2017,23:30:00,3JK,4200 AUDREY AVE,ROBBERY - RESIDENCE,I,KNIFE,913.0,SOUTHERN,Brooklyn,-76.60540999999999,39.22951,"(39.2295100000, -76.6054100000)",ROW/TOWNHO,1,2017-09-02
09/02/2017,23:00:00,7A,800 NEWINGTON AVE,AUTO THEFT,O,,133.0,CENTRAL,Reservoir Hill,-76.63217,39.3136,"(39.3136000000, -76.6321700000)",STREET,1,2017-09-02
09/02/2017,22:53:00,9S,600 RADNOR AV,SHOOTING,Outside,FIREARM,524.0,NORTHERN,Winston-Govans,-76.60696999999999,39.34768,"(39.3476800000, -76.6069700000)",Street,1,2017-09-02
09/02/2017,22:50:00,4C,1800 RAMSAY ST,AGG. ASSAULT,I,OTHER,934.0,SOUTHERN,Carrollton Ridge,-76.64526,39.28315,"(39.2831500000, -76.6452600000)",ROW/TOWNHO,1,2017-09-02
09/02/2017,22:31:00,4E,100 LIGHT ST,COMMON ASSAULT,O,HANDS,113.0,CENTRAL,Downtown West,-76.61365,39.28756,"(39.2875600000, -76.6136500000)",STREET,1,2017-09-02
09/02/2017,22:00:00,5A,CHERRYCREST RD,BURGLARY,I,,922.0,SOUTHERN,Cherry Hill,-76.62131,39.248670000000004,"(39.2486700000, -76.6213100000)",ROW/TOWNHO,1,2017-09-02
09/02/2017,21:15:00,1F,3400 HARMONY CT,HOMICIDE,Outside,FIREARM,232.0,SOUTHEASTERN,Canton,-76.56827,39.28202,"(39.2820200000, -76.5682700000)",Street,1,2017-09-02
09/02/2017,21:35:00,3B,400 W LANVALE ST,ROBBERY - STREET,O,,123.0,CENTRAL,Upton,-76.62789000000001,39.30254,"(39.3025400000, -76.6278900000)",STREET,1,2017-09-02
09/02/2017,21:00:00,4C,2300 LYNDHURST AVE,AGG. ASSAULT,O,OTHER,641.0,NORTHWESTERN,Windsor Hills,-76.68365,39.3137,"(39.3137000000, -76.6836500000)",STREET,1,2017-09-02
09/02/2017,21:00:00,4E,1200 N ELLWOOD AVE,COMMON ASSAULT,I,HANDS,332.0,EASTERN,Berea,-76.57419,39.30551,"(39.3055100000, -76.5741900000)",ROW/TOWNHO,1,2017-09-02
09/02/2017,21:00:00,4C,2300 LYNDHURST AVE,AGG. ASSAULT,O,OTHER,641.0,NORTHWESTERN,Windsor Hills,-76.68365,39.3137,"(39.3137000000, -76.6836500000)",STREET,1,2017-09-02
09/02/2017,20:56:00,3CF,3600 EDMONDSON AVE,ROBBERY - COMMERCIAL,I,FIREARM,844.0,SOUTHWESTERN,Edgewood,-76.67759000000001,39.29402,"(39.2940200000, -76.6775900000)",RETAIL/SMA,1,2017-09-02
09/02/2017,20:55:00,6C,5100 PARK HEIGHTS AVE,LARCENY,,,614.0,NORTHWESTERN,Central Park Heights,-76.67511,39.34861,"(39.3486100000, -76.6751100000)",,1,2017-09-02
09/02/2017,20:10:00,4C,3900 GWYNNS FALLS PKWY,AGG. ASSAULT,O,OTHER,641.0,NORTHWESTERN,Windsor Hills,-76.68169,39.314,"(39.3140000000, -76.6816900000)",STREET,1,2017-09-02
09/02/2017,20:00:00,6D,5500 SUMMERFIELD AVE,LARCENY FROM AUTO,O,,444.0,NORTHEASTERN,Frankford,-76.5427,39.332879999999996,"(39.3328800000, -76.5427000000)",YARD,1,2017-09-02
09/02/2017,19:52:00,5D,2200 VAN DEMAN ST,BURGLARY,I,,243.0,SOUTHEASTERN,Holabird Industrial Park,-76.53556999999999,39.26533,"(39.2653300000, -76.5355700000)",OTHER - IN,1,2017-09-02
09/02/2017,18:08:00,9S,1200 E LAFAYETTE AV,SHOOTING,Outside,FIREARM,343.0,EASTERN,Oliver,-76.60246,39.31038,"(39.3103800000, -76.6024600000)",Street,1,2017-09-02
09/02/2017,18:08:00,1F,1200 E LAFAYETTE AV,HOMICIDE,Outside,FIREARM,343.0,EASTERN,Oliver,-76.60246,39.31038,"(39.3103800000, -76.6024600000)",Street,1,2017-09-02
09/02/2017,18:16:00,4E,1000 N EUTAW ST,COMMON ASSAULT,O,HANDS,132.0,CENTRAL,Madison Park,-76.62256,39.30083,"(39.3008300000, -76.6225600000)",STREET,1,2017-09-02
09/02/2017,18:00:00,6G,100 S BROADWAY,LARCENY,I,,212.0,SOUTHEASTERN,Washington Hill,-76.5939,39.2902,"(39.2902000000, -76.5939000000)",CONVENIENC,1,2017-09-02
09/02/2017,17:17:00,5A,4000 RIDGECROFT RD,BURGLARY,I,,426.0,NORTHEASTERN,Waltherson,-76.55734,39.33643,"(39.3364300000, -76.5573400000)",ROW/TOWNHO,1,2017-09-02
09/02/2017,16:55:00,3CF,600 HOMESTEAD ST,ROBBERY - COMMERCIAL,I,FIREARM,513.0,NORTHERN,Better Waverly,-76.60839,39.32712,"(39.3271200000, -76.6083900000)",RETAIL/SMA,1,2017-09-02
