date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
04/30/2017,23:30:00,5C,0 E RANDALL ST,BURGLARY,I,,942.0,SOUTHERN,South Baltimore,-76.61288,39.27159,"(39.2715900000, -76.6128800000)",OTHER/RESI,1,2017-04-30
04/30/2017,23:30:00,6F,600 S PACA ST,LARCENY,I,,941.0,SOUTHERN,Ridgely's Delight,-76.62438,39.28324,"(39.2832400000, -76.6243800000)",OTHER/RESI,1,2017-04-30
04/30/2017,23:10:00,6G,1300 DRUID HILL AVE,LARCENY,I,,123.0,CENTRAL,Upton,-76.62903,39.30235,"(39.3023500000, -76.6290300000)",APT/CONDO,1,2017-04-30
04/30/2017,23:00:00,6D,2800 JEFFERSON ST,LARCENY FROM AUTO,O,,221.0,SOUTHEASTERN,McElderry Park,-76.57715999999999,39.2969,"(39.2969000000, -76.5771600000)",STREET,1,2017-04-30
04/30/2017,23:00:00,6E,400 N BRADFORD ST,LARCENY,O,,221.0,SOUTHEASTERN,McElderry Park,-76.58422,39.29619,"(39.2961900000, -76.5842200000)",STREET,1,2017-04-30
04/30/2017,23:00:00,6E,300 S AUGUSTA AVE,LARCENY,I,,833.0,SOUTHWESTERN,Irvington,-76.68463,39.28096,"(39.2809600000, -76.6846300000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,22:50:00,5A,4100 ROKEBY RD,BURGLARY,I,,844.0,SOUTHWESTERN,Edmondson Village,-76.68449,39.29925,"(39.2992500000, -76.6844900000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,22:37:00,5C,400 S BENTALOU ST,BURGLARY,I,,841.0,SOUTHWESTERN,Millhill,-76.6526,39.282709999999994,"(39.2827100000, -76.6526000000)",APT/CONDO,1,2017-04-30
04/30/2017,22:30:00,6C,3300 E FAYETTE ST,LARCENY,I,,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57081,39.29481,"(39.2948100000, -76.5708100000)",CONVENIENC,1,2017-04-30
04/30/2017,22:30:00,5D,800 E 43RD ST,BURGLARY,I,,524.0,NORTHERN,Wilson Park,-76.60438,39.34241,"(39.3424100000, -76.6043800000)",SCHOOL,1,2017-04-30
04/30/2017,22:30:00,4A,3600 BELLE AVE,AGG. ASSAULT,O,FIREARM,643.0,NORTHWESTERN,Ashburton,-76.67399999999999,39.333859999999994,"(39.3338600000, -76.6740000000)",STREET,1,2017-04-30
04/30/2017,22:00:00,6D,500 E 23RD ST,LARCENY FROM AUTO,O,,342.0,EASTERN,East Baltimore Midway,-76.60922,39.31541,"(39.3154100000, -76.6092200000)",STREET,1,2017-04-30
04/30/2017,22:00:00,6J,5200 MORAVIA RD,LARCENY,,,443.0,NORTHEASTERN,Frankford,-76.54979,39.32397,"(39.3239700000, -76.5497900000)",,1,2017-04-30
04/30/2017,22:00:00,4F,2700 FENWICK AVE,ASSAULT BY THREAT,I,,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59064000000001,39.32358,"(39.3235800000, -76.5906400000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,22:00:00,6E,2700 GEORGETOWN RD,LARCENY,,,831.0,SOUTHWESTERN,Morrell Park,-76.65929,39.266740000000006,"(39.2667400000, -76.6592900000)",,1,2017-04-30
04/30/2017,22:00:00,6D,700 E HOFFMAN ST,LARCENY FROM AUTO,O,,343.0,EASTERN,Greenmount Cemetery,-76.60838000000001,39.3059,"(39.3059000000, -76.6083800000)",STREET,1,2017-04-30
04/30/2017,21:19:00,1F,2400 E PRESTON ST,HOMICIDE,Outside,FIREARM,331.0,EASTERN,Broadway East,-76.58403,39.3058,"(39.3058000000, -76.5840300000)",Street,1,2017-04-30
04/30/2017,21:40:00,3AJF,3100 ELMLEY AVE,ROBBERY - CARJACKING,O,FIREARM,434.0,NORTHEASTERN,Belair-Edison,-76.57891,39.317040000000006,"(39.3170400000, -76.5789100000)",STREET,1,2017-04-30
04/30/2017,21:15:00,4D,2400 FREDERICK AVE,AGG. ASSAULT,O,HANDS,842.0,SOUTHWESTERN,Shipley Hill,-76.65456999999999,39.28422,"(39.2842200000, -76.6545700000)",STREET,1,2017-04-30
04/30/2017,21:10:00,8AO,2500 BARCLAY ST,ARSON,I,,513.0,NORTHERN,Harwood,-76.61114,39.318690000000004,"(39.3186900000, -76.6111400000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,21:09:00,3JK,4300 SHAMROCK AVE,ROBBERY - RESIDENCE,O,KNIFE,442.0,NORTHEASTERN,Belair-Edison,-76.56286,39.32636,"(39.3263600000, -76.5628600000)",PORCH/DECK,1,2017-04-30
04/30/2017,21:00:00,6D,100 N MOUNT ST,LARCENY FROM AUTO,O,,711.0,WESTERN,Franklin Square,-76.64390999999999,39.289640000000006,"(39.2896400000, -76.6439100000)",STREET,1,2017-04-30
04/30/2017,21:00:00,6E,1100 FALLSHILL DR,LARCENY,O,,541.0,NORTHERN,Hoes Heights,-76.6384,39.34029,"(39.3402900000, -76.6384000000)",PARKING LO,1,2017-04-30
04/30/2017,21:00:00,6D,2800 N HOWARD ST,LARCENY FROM AUTO,O,,512.0,NORTHERN,Charles Village,-76.62,39.322390000000006,"(39.3223900000, -76.6200000000)",STREET,1,2017-04-30
04/30/2017,21:00:00,6D,1800 WHETSTONE WAY,LARCENY FROM AUTO,I,,943.0,SOUTHERN,Locust Point Industrial A,-76.60025,39.26826,"(39.2682600000, -76.6002500000)",CONSTRUCTI,1,2017-04-30
04/30/2017,20:30:00,7A,0 S WICKHAM RD,AUTO THEFT,O,,822.0,SOUTHWESTERN,Tremont,-76.69575999999999,39.2832,"(39.2832000000, -76.6957600000)",STREET,1,2017-04-30
04/30/2017,20:29:00,7A,1200 WARD ST,AUTO THEFT,O,,932.0,SOUTHERN,Washington Village/Pigtow,-76.63387,39.28099,"(39.2809900000, -76.6338700000)",STREET,1,2017-04-30
04/30/2017,20:15:00,6F,3300 CLIFTON AVE,LARCENY,O,,811.0,SOUTHWESTERN,Walbrook,-76.67268,39.31107,"(39.3110700000, -76.6726800000)",STREET,1,2017-04-30
04/30/2017,20:10:00,3AF,ST & S WASHINGTON ST,ROBBERY - STREET,O,FIREARM,212.0,SOUTHEASTERN,Upper Fells Point,-76.58886,39.2868,"(39.2868000000, -76.5888600000)",STREET,1,2017-04-30
04/30/2017,20:10:00,3AF,ST & S WASHINGTON ST,ROBBERY - STREET,O,FIREARM,212.0,SOUTHEASTERN,Upper Fells Point,-76.58886,39.2868,"(39.2868000000, -76.5888600000)",STREET,1,2017-04-30
04/30/2017,20:00:00,5A,2800 ORLEANS ST,BURGLARY,I,,221.0,SOUTHEASTERN,McElderry Park,-76.57706999999999,39.295809999999996,"(39.2958100000, -76.5770700000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,20:00:00,7A,4500 MOUNTVIEW RD,AUTO THEFT,O,,822.0,SOUTHWESTERN,Uplands,-76.69117,39.28603,"(39.2860300000, -76.6911700000)",STREET,1,2017-04-30
04/30/2017,20:00:00,7A,5100 GREENWICH AVE,AUTO THEFT,O,,823.0,SOUTHWESTERN,Westgate,-76.70895,39.29034,"(39.2903400000, -76.7089500000)",STREET,1,2017-04-30
04/30/2017,19:54:00,4B,1600 WHETSTONE WAY,AGG. ASSAULT,I,KNIFE,943.0,SOUTHERN,Locust Point Industrial A,-76.59956,39.2692,"(39.2692000000, -76.5995600000)",RESTAURANT,1,2017-04-30
04/30/2017,19:30:00,4E,400 E FORT AVE,COMMON ASSAULT,I,HANDS,943.0,SOUTHERN,Riverside,-76.60823,39.27288,"(39.2728800000, -76.6082300000)",BAR,1,2017-04-30
04/30/2017,19:26:00,5A,4800 PIMLICO RD,BURGLARY,I,,532.0,NORTHWESTERN,Cylburn,-76.66875999999999,39.347840000000005,"(39.3478400000, -76.6687600000)",SCHOOL,1,2017-04-30
04/30/2017,19:15:00,5A,2700 SPELMAN RD,BURGLARY,I,,922.0,SOUTHERN,Cherry Hill,-76.62906,39.24779,"(39.2477900000, -76.6290600000)",OTHER - IN,1,2017-04-30
04/30/2017,19:00:00,7A,3500 2ND ST,AUTO THEFT,O,,913.0,SOUTHERN,Brooklyn,-76.60843,39.23857,"(39.2385700000, -76.6084300000)",STREET,1,2017-04-30
04/30/2017,19:00:00,4E,2100 DRUID HILL AVE,COMMON ASSAULT,O,HANDS,131.0,CENTRAL,Druid Heights,-76.63651999999999,39.30839,"(39.3083900000, -76.6365200000)",STREET,1,2017-04-30
04/30/2017,19:00:00,6F,2100 WESTWOOD AVE,LARCENY,I,,741.0,WESTERN,Easterwood,-76.65195,39.30862,"(39.3086200000, -76.6519500000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,18:30:00,6C,2100 W PATAPSCO AVE,LARCENY,O,,923.0,SOUTHERN,Lakeland,-76.64487,39.25107,"(39.2510700000, -76.6448700000)",YARD/BUSIN,1,2017-04-30
04/30/2017,18:12:00,4B,3200 E BALTIMORE ST,AGG. ASSAULT,O,KNIFE,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57149,39.29244,"(39.2924400000, -76.5714900000)",STREET,1,2017-04-30
04/30/2017,18:00:00,4C,2600 OSWEGO AVE,AGG. ASSAULT,O,OTHER,533.0,NORTHERN,Greenspring,-76.66103000000001,39.33652,"(39.3365200000, -76.6610300000)",STREET,1,2017-04-30
04/30/2017,17:50:00,6D,MARTIN LUTHER KING JR BL & W MULBERRY,LARCENY FROM AUTO,O,,122.0,CENTRAL,Poppleton,-76.62799,39.29357,"(39.2935700000, -76.6279900000)",STREET,1,2017-04-30
04/30/2017,17:39:00,3B,3800 SINCLAIR LN,ROBBERY - STREET,O,,432.0,NORTHEASTERN,Belair-Edison,-76.56081999999999,39.314640000000004,"(39.3146400000, -76.5608200000)",STREET,1,2017-04-30
04/30/2017,17:30:00,5D,4100 HAYWARD AVE,BURGLARY,I,,623.0,NORTHWESTERN,Woodmere,-76.68786999999999,39.34401,"(39.3440100000, -76.6878700000)",GARAGE ON,1,2017-04-30
04/30/2017,17:28:00,4E,5500 FORCE RD,COMMON ASSAULT,O,HANDS,444.0,NORTHEASTERN,Frankford,-76.53692,39.321909999999995,"(39.3219100000, -76.5369200000)",STREET,1,2017-04-30
04/30/2017,17:28:00,6C,5500 PARK HEIGHTS AVE,LARCENY,O,,633.0,NORTHWESTERN,Pimlico Good Neighbors,-76.6838,39.35207,"(39.3520700000, -76.6838000000)",GAS STATIO,1,2017-04-30
04/30/2017,17:00:00,5A,5500 THE ALAMEDA,BURGLARY,I,,523.0,NORTHERN,Cameron Village,-76.5965,39.355909999999994,"(39.3559100000, -76.5965000000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,17:00:00,4E,2100 DRUID HILL AVE,COMMON ASSAULT,I,HANDS,131.0,CENTRAL,Druid Heights,-76.63675,39.30865,"(39.3086500000, -76.6367500000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,17:00:00,6E,3000 JANICE AVE,LARCENY,O,,923.0,SOUTHERN,Lakeland,-76.65193000000001,39.25562,"(39.2556200000, -76.6519300000)",STREET,1,2017-04-30
04/30/2017,17:00:00,6F,3200 E FAYETTE ST,LARCENY,O,,224.0,SOUTHEASTERN,Ellwood Park/Monument,-76.57193000000001,39.29483,"(39.2948300000, -76.5719300000)",STREET,1,2017-04-30
04/30/2017,16:50:00,4E,4000 PARK HEIGHTS AVE,COMMON ASSAULT,O,HANDS,614.0,NORTHWESTERN,Central Park Heights,-76.66334,39.335370000000005,"(39.3353700000, -76.6633400000)",STREET,1,2017-04-30
04/30/2017,16:45:00,8AO,2500 BARCLAY ST,ARSON,I,,513.0,NORTHERN,Harwood,-76.61114,39.318690000000004,"(39.3186900000, -76.6111400000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,16:42:49,2A,4400 OLD YORK RD,RAPE,I,OTHER,524.0,NORTHERN,Wilson Park,-76.608,39.34359,"(39.3435900000, -76.6080000000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,16:30:00,6E,1400 ANGLESEA ST,LARCENY,O,,233.0,SOUTHEASTERN,Medford,-76.54562,39.27758,"(39.2775800000, -76.5456200000)",PARKING LO,1,2017-04-30
04/30/2017,16:30:00,6D,200 E MOUNT ROYAL AVE,LARCENY FROM AUTO,O,,141.0,CENTRAL,Mid-Town Belvedere,-76.61285,39.30553,"(39.3055300000, -76.6128500000)",STREET,1,2017-04-30
04/30/2017,16:25:00,4E,2100 CALLOW AVE,COMMON ASSAULT,O,HANDS,133.0,CENTRAL,Reservoir Hill,-76.63134000000001,39.31197,"(39.3119700000, -76.6313400000)",STREET,1,2017-04-30
04/30/2017,16:25:00,4E,2100 CALLOW AVE,COMMON ASSAULT,O,HANDS,133.0,CENTRAL,Reservoir Hill,-76.63134000000001,39.31197,"(39.3119700000, -76.6313400000)",STREET,1,2017-04-30
04/30/2017,16:02:00,4E,4400 SAINT CLAIR CT,COMMON ASSAULT,I,HANDS,433.0,NORTHEASTERN,Orchard Ridge,-76.55749,39.311659999999996,"(39.3116600000, -76.5574900000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,16:00:00,6D,2200 MCELDERRY ST,LARCENY FROM AUTO,O,,321.0,EASTERN,CARE,-76.58646,39.29759,"(39.2975900000, -76.5864600000)",STREET,1,2017-04-30
04/30/2017,16:00:00,3B,1500 COVINGTON ST,ROBBERY - STREET,O,,943.0,SOUTHERN,Riverside,-76.60670999999999,39.27248,"(39.2724800000, -76.6067100000)",ALLEY,1,2017-04-30
04/30/2017,16:00:00,5D,300 RADNOR RD,BURGLARY,I,,521.0,NORTHERN,Radnor-Winston,-76.61363,39.34811,"(39.3481100000, -76.6136300000)",SINGLE HOU,1,2017-04-30
04/30/2017,16:00:00,5A,1600 JOPLIN ST,BURGLARY,I,,243.0,SOUTHEASTERN,Broening Manor,-76.53739,39.2747,"(39.2747000000, -76.5373900000)",ROW/TOWNHO,1,2017-04-30
04/30/2017,15:59:00,6A,4300 YORK RD,LARCENY,,,524.0,NORTHERN,Wilson Park,-76.60955,39.34194,"(39.3419400000, -76.6095500000)",,1,2017-04-30
04/30/2017,15:40:00,4B,6700 DANVILLE AVE,AGG. ASSAULT,O,KNIFE,243.0,SOUTHEASTERN,,-76.52955,39.27694,"(39.2769400000, -76.5295500000)",YARD,1,2017-04-30
