date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
07/31/2016,23:30:00,7A,3400 E BALTIMORE ST,AUTO THEFT,O,,223.0,SOUTHEASTERN,Baltimore Highlands,-76.56913,39.29252,"(39.2925200000, -76.5691300000)",STREET,1,2016-07-31
07/31/2016,23:10:00,4B,300 N GILMOR ST,AGG. ASSAULT,I,KNIFE,711.0,WESTERN,Franklin Square,-76.64256,39.29233,"(39.2923300000, -76.6425600000)",ROW/TOWNHO,1,2016-07-31
07/31/2016,23:10:00,4E,300 N GILMOR ST,COMMON ASSAULT,I,HANDS,711.0,WESTERN,Franklin Square,-76.64256,39.29233,"(39.2923300000, -76.6425600000)",ROW/TOWNHO,1,2016-07-31
07/31/2016,23:10:00,3AF,3500 GREENMOUNT AVE,ROBBERY - STREET,O,FIREARM,543.0,NORTHERN,Waverly,-76.60942,39.331759999999996,"(39.3317600000, -76.6094200000)",STREET,1,2016-07-31
07/31/2016,23:00:00,6D,1900 GREENBERRY RD,LARCENY FROM AUTO,O,,533.0,NORTHERN,Mount Washington,-76.65459,39.359809999999996,"(39.3598100000, -76.6545900000)",PARKING LO,1,2016-07-31
07/31/2016,23:00:00,6D,4100 ROLAND AVE,LARCENY FROM AUTO,O,,541.0,NORTHERN,Roland Park,-76.63419,39.34035,"(39.3403500000, -76.6341900000)",STREET,1,2016-07-31
07/31/2016,22:29:00,9S,1200 N CALHOUN ST,SHOOTING,Outside,FIREARM,743.0,WESTERN,Sandtown-Winchester,-76.64036,39.30258,"(39.3025800000, -76.6403600000)",Street,1,2016-07-31
07/31/2016,22:55:00,4E,600 HOMESTEAD ST,COMMON ASSAULT,I,HANDS,513.0,NORTHERN,Better Waverly,-76.60817,39.3271,"(39.3271000000, -76.6081700000)",ROW/TOWNHO,1,2016-07-31
07/31/2016,22:50:00,3B,PAUL ST & E MONUMENT ST,ROBBERY - STREET,O,,142.0,CENTRAL,Mount Vernon,-76.61405,39.2976,"(39.2976000000, -76.6140500000)",STREET,1,2016-07-31
07/31/2016,22:50:00,4E,4400 PALL MALL RD,COMMON ASSAULT,I,HANDS,533.0,NORTHERN,Greenspring,-76.66296,39.33988,"(39.3398800000, -76.6629600000)",ROW/TOWNHO,1,2016-07-31
07/31/2016,22:50:00,4E,4400 PALL MALL RD,COMMON ASSAULT,I,HANDS,533.0,NORTHERN,Greenspring,-76.66296,39.33988,"(39.3398800000, -76.6629600000)",ROW/TOWNHO,1,2016-07-31
07/31/2016,22:45:00,4E,4100 W BELVEDERE AVE,COMMON ASSAULT,O,HANDS,623.0,NORTHWESTERN,Woodmere,-76.68451,39.34202,"(39.3420200000, -76.6845100000)",OTHER - OU,1,2016-07-31
07/31/2016,22:45:00,6J,3900 PASCAL AVE,LARCENY,I,,911.0,SOUTHERN,Curtis Bay,-76.59141,39.22964,"(39.2296400000, -76.5914100000)",OTHER/RESI,1,2016-07-31
07/31/2016,22:40:00,4E,4400 PALL MALL RD,COMMON ASSAULT,O,HANDS,533.0,NORTHERN,Greenspring,-76.66299000000001,39.339909999999996,"(39.3399100000, -76.6629900000)",YARD,1,2016-07-31
07/31/2016,22:30:00,7A,4700 MELBOURNE RD,AUTO THEFT,O,,833.0,SOUTHWESTERN,Beechfield,-76.69371,39.27234,"(39.2723400000, -76.6937100000)",STREET,1,2016-07-31
07/31/2016,22:30:00,6D,400 W MONUMENT ST,LARCENY FROM AUTO,O,,143.0,CENTRAL,Seton Hill,-76.62186,39.29742,"(39.2974200000, -76.6218600000)",STREET,1,2016-07-31
07/31/2016,22:29:00,4A,1000 N MOUNT ST,AGG. ASSAULT,O,FIREARM,743.0,WESTERN,Sandtown-Winchester,-76.64448,39.30035,"(39.3003500000, -76.6444800000)",STREET,1,2016-07-31
07/31/2016,22:00:00,3B,300 W PRESTON ST,ROBBERY - STREET,O,,132.0,CENTRAL,Madison Park,-76.62088,39.30319,"(39.3031900000, -76.6208800000)",SUBWAY,1,2016-07-31
07/31/2016,22:00:00,3P,300 W PRESTON ST,ROBBERY - STREET,O,,132.0,CENTRAL,Madison Park,-76.62088,39.30319,"(39.3031900000, -76.6208800000)",SUBWAY,1,2016-07-31
07/31/2016,22:00:00,3P,300 W PRESTON ST,ROBBERY - STREET,O,,132.0,CENTRAL,Madison Park,-76.62088,39.30319,"(39.3031900000, -76.6208800000)",SUBWAY,1,2016-07-31
07/31/2016,22:00:00,3P,300 W PRESTON ST,ROBBERY - STREET,O,,132.0,CENTRAL,Madison Park,-76.62088,39.30319,"(39.3031900000, -76.6208800000)",SUBWAY,1,2016-07-31
07/31/2016,22:00:00,6E,1600 WOODBOURNE AVE,LARCENY,O,,415.0,NORTHEASTERN,Perring Loch,-76.58497,39.355509999999995,"(39.3555100000, -76.5849700000)",STREET,1,2016-07-31
07/31/2016,21:50:00,3B,4700 GARRISON BLVD,ROBBERY - STREET,O,,643.0,NORTHWESTERN,Dolfield,-76.68398,39.34013,"(39.3401300000, -76.6839800000)",STREET,1,2016-07-31
07/31/2016,21:30:00,4E,AV & E NORTH AV,COMMON ASSAULT,O,HANDS,342.0,EASTERN,Barclay,-76.60946,39.311409999999995,"(39.3114100000, -76.6094600000)",STREET,1,2016-07-31
07/31/2016,21:30:00,6D,3900 FREDERICK AVE,LARCENY FROM AUTO,O,,843.0,SOUTHWESTERN,Irvington,-76.68114,39.28182,"(39.2818200000, -76.6811400000)",GAS STATIO,1,2016-07-31
07/31/2016,21:30:00,6E,4400 GRAND VIEW AVE,LARCENY,O,,541.0,NORTHERN,Medfield,-76.642,39.34315,"(39.3431500000, -76.6420000000)",STREET,1,2016-07-31
07/31/2016,21:09:00,4C,0 N MONROE ST,AGG. ASSAULT,O,OTHER,711.0,WESTERN,Franklin Square,-76.64695,39.288940000000004,"(39.2889400000, -76.6469500000)",STREET,1,2016-07-31
07/31/2016,21:03:00,7A,3800 RIDGECROFT RD,AUTO THEFT,O,,426.0,NORTHEASTERN,Waltherson,-76.55816,39.33882,"(39.3388200000, -76.5581600000)",STREET,1,2016-07-31
07/31/2016,21:00:00,6D,3300 FOSTER AVE,LARCENY FROM AUTO,O,,232.0,SOUTHEASTERN,Canton,-76.56965,39.28445,"(39.2844500000, -76.5696500000)",STREET,1,2016-07-31
07/31/2016,21:00:00,7A,1100 HEWITT WAY,AUTO THEFT,O,,433.0,NORTHEASTERN,Armistead Gardens,-76.5476,39.30614,"(39.3061400000, -76.5476000000)",YARD,1,2016-07-31
07/31/2016,20:40:00,7C,3600 W BELVEDERE AVE,AUTO THEFT,O,,633.0,NORTHWESTERN,Arlington,-76.67971999999999,39.34668,"(39.3466800000, -76.6797200000)",STREET,1,2016-07-31
07/31/2016,20:30:00,7A,3000 REISTERSTOWN RD,AUTO THEFT,O,,611.0,NORTHWESTERN,Liberty Square,-76.65552,39.322390000000006,"(39.3223900000, -76.6555200000)",STREET,1,2016-07-31
07/31/2016,20:30:00,6E,100 S BROADWAY,LARCENY,O,,212.0,SOUTHEASTERN,Washington Hill,-76.5939,39.2902,"(39.2902000000, -76.5939000000)",STREET,1,2016-07-31
07/31/2016,20:08:00,6E,2000 MARYLAND AVE,LARCENY,O,,514.0,NORTHERN,Charles North,-76.61796,39.31239,"(39.3123900000, -76.6179600000)",STREET,1,2016-07-31
07/31/2016,20:00:00,6D,AV & COTTAGE AV,LARCENY FROM AUTO,O,,612.0,NORTHWESTERN,Park Circle,-76.65845999999999,39.33127,"(39.3312700000, -76.6584600000)",STREET,1,2016-07-31
07/31/2016,20:00:00,6D,300 N Chapelgate Ln,LARCENY FROM AUTO,O,,823.0,SOUTHWESTERN,Ten Hills,-76.70055,39.28481,"(39.2848100000, -76.7005500000)",PARKING LO,1,2016-07-31
07/31/2016,20:00:00,7A,3000 CLIFTON PARK TER,AUTO THEFT,O,,432.0,NORTHEASTERN,Belair-Edison,-76.5753,39.3214,"(39.3214000000, -76.5753000000)",STREET,1,2016-07-31
07/31/2016,20:00:00,6J,2000 DRUID PARK DR,LARCENY,I,,533.0,NORTHERN,Woodberry,-76.64594,39.33278,"(39.3327800000, -76.6459400000)",ROW/TOWNHO,1,2016-07-31
07/31/2016,19:45:00,4E,5200 HARFORD RD,COMMON ASSAULT,I,HANDS,421.0,NORTHEASTERN,Lauraville,-76.56406,39.34939,"(39.3493900000, -76.5640600000)",ROW/TOWNHO,1,2016-07-31
07/31/2016,19:30:00,3B,25TH ST & N CHARLES ST,ROBBERY - STREET,O,,514.0,NORTHERN,Charles Village,-76.617,39.317840000000004,"(39.3178400000, -76.6170000000)",STREET,1,2016-07-31
07/31/2016,19:30:00,3B,25TH ST & N CHARLES ST,ROBBERY - STREET,O,,514.0,NORTHERN,Charles Village,-76.617,39.317840000000004,"(39.3178400000, -76.6170000000)",STREET,1,2016-07-31
07/31/2016,19:15:00,3AF,3500 BREHMS LN,ROBBERY - STREET,O,FIREARM,432.0,NORTHEASTERN,Belair-Edison,-76.56926,39.32062,"(39.3206200000, -76.5692600000)",PLAYGROUND,1,2016-07-31
07/31/2016,19:00:00,6C,1500 W LANVALE ST,LARCENY,I,,713.0,WESTERN,Harlem Park,-76.6424,39.29776,"(39.2977600000, -76.6424000000)",RETAIL/SMA,1,2016-07-31
07/31/2016,18:30:00,4E,600 N GLOVER ST,COMMON ASSAULT,I,HANDS,221.0,SOUTHEASTERN,McElderry Park,-76.58015999999999,39.29825,"(39.2982500000, -76.5801600000)",ROW/TOWNHO,1,2016-07-31
07/31/2016,18:30:00,5D,2400 LINDEN AVE,BURGLARY,I,,133.0,CENTRAL,Reservoir Hill,-76.63571999999999,39.314040000000006,"(39.3140400000, -76.6357200000)",OTHER - IN,1,2016-07-31
07/31/2016,18:26:00,4E,2800 EDMONDSON AVE,COMMON ASSAULT,I,HANDS,721.0,WESTERN,Mosher,-76.66301999999999,39.294509999999995,"(39.2945100000, -76.6630200000)",ROW/TOWNHO,1,2016-07-31
07/31/2016,18:20:00,6C,2400 FREDERICK AVE,LARCENY,I,,841.0,SOUTHWESTERN,Millhill,-76.65581,39.283429999999996,"(39.2834300000, -76.6558100000)",GROCERY/CO,1,2016-07-31
07/31/2016,18:20:00,6J,500 E PRATT ST,LARCENY,O,,112.0,CENTRAL,Inner Harbor,-76.60842,39.28673,"(39.2867300000, -76.6084200000)",OTHER - OU,1,2016-07-31
07/31/2016,18:00:00,5A,3400 EDMONDSON AVE,BURGLARY,I,,843.0,SOUTHWESTERN,Lower Edmondson Village,-76.67444,39.29396,"(39.2939600000, -76.6744400000)",ROW/TOWNHO,1,2016-07-31
07/31/2016,18:00:00,7A,2200 EAGLE ST,AUTO THEFT,O,,841.0,SOUTHWESTERN,Carrollton Ridge,-76.65021999999999,39.28006,"(39.2800600000, -76.6502200000)",STREET,1,2016-07-31
07/31/2016,18:00:00,6E,100 DENISON ST,LARCENY,O,,843.0,SOUTHWESTERN,Allendale,-76.67647,39.288909999999994,"(39.2889100000, -76.6764700000)",STREET,1,2016-07-31
07/31/2016,18:00:00,4E,2100 E HOFFMAN ST,COMMON ASSAULT,I,HANDS,331.0,EASTERN,Broadway East,-76.58798,39.306709999999995,"(39.3067100000, -76.5879800000)",ROW/TOWNHO,1,2016-07-31
