date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
04/30/2016,23:55:00,7A,1900 W BALTIMORE ST,AUTO THEFT,O,,714.0,WESTERN,Penrose/Fayette Street Ou,-76.6472,39.28818,"(39.2881800000, -76.6472000000)",STREET,1,2016-04-30
04/30/2016,23:50:00,3AF,1200 S PACA ST,ROBBERY - STREET,O,FIREARM,932.0,SOUTHERN,Washington Village/Pigtow,-76.62762,39.27836,"(39.2783600000, -76.6276200000)",STADIUM,1,2016-04-30
04/30/2016,23:50:00,3AF,1200 S PACA ST,ROBBERY - STREET,O,FIREARM,932.0,SOUTHERN,Washington Village/Pigtow,-76.62762,39.27836,"(39.2783600000, -76.6276200000)",STREET,1,2016-04-30
04/30/2016,23:50:00,3AF,1200 S PACA ST,ROBBERY - STREET,O,FIREARM,932.0,SOUTHERN,Washington Village/Pigtow,-76.62762,39.27836,"(39.2783600000, -76.6276200000)",STREET,1,2016-04-30
04/30/2016,23:45:00,3B,4900 GUNTHER AVE,ROBBERY - STREET,O,,443.0,NORTHEASTERN,Frankford,-76.55034,39.326570000000004,"(39.3265700000, -76.5503400000)",PARKING LO,1,2016-04-30
04/30/2016,23:40:00,4E,200 W READ ST,COMMON ASSAULT,I,HANDS,141.0,CENTRAL,Mid-Town Belvedere,-76.61946,39.30081,"(39.3008100000, -76.6194600000)",BARBER/BEA,1,2016-04-30
04/30/2016,23:30:00,6D,1300 RUSSELL ST,LARCENY FROM AUTO,O,,941.0,SOUTHERN,Carroll - Camden Industri,-76.62549,39.27648,"(39.2764800000, -76.6254900000)",STREET,1,2016-04-30
04/30/2016,23:22:00,4E,1200 GREENMOUNT AVE,COMMON ASSAULT,O,HANDS,311.0,EASTERN,Johnston Square,-76.60798,39.30384,"(39.3038400000, -76.6079800000)",STREET,1,2016-04-30
04/30/2016,23:12:00,3AF,100 N ROSE ST,ROBBERY - STREET,O,FIREARM,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.58125,39.294000000000004,"(39.2940000000, -76.5812500000)",STREET,1,2016-04-30
04/30/2016,23:12:00,4E,2800 HARLEM AVE,COMMON ASSAULT,I,HANDS,721.0,WESTERN,Mosher,-76.66374,39.29553,"(39.2955300000, -76.6637400000)",ROW/TOWNHO,1,2016-04-30
04/30/2016,23:01:00,7A,5000 QUEENSBURY AVE,AUTO THEFT,O,,614.0,NORTHWESTERN,Central Park Heights,-76.67115,39.34898,"(39.3489800000, -76.6711500000)",STREET,1,2016-04-30
04/30/2016,23:00:00,5F,900 N CAROLINE ST,BURGLARY,I,,313.0,EASTERN,Gay Street,-76.59774,39.301,"(39.3010000000, -76.5977400000)",PUBLIC BUI,1,2016-04-30
04/30/2016,23:00:00,6G,1700 E NORTHERN PKWY,LARCENY,I,,415.0,NORTHEASTERN,Loch Raven,-76.58310999999999,39.366659999999996,"(39.3666600000, -76.5831100000)",OTHER - IN,1,2016-04-30
04/30/2016,23:00:00,4E,3300 FAIRVIEW AVE,COMMON ASSAULT,I,HANDS,642.0,NORTHWESTERN,Forest Park,-76.67368,39.32154,"(39.3215400000, -76.6736800000)",ROW/TOWNHO,1,2016-04-30
04/30/2016,22:48:00,4E,3300 HILLEN RD,COMMON ASSAULT,O,HANDS,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,-76.58934,39.32861,"(39.3286100000, -76.5893400000)",STREET,1,2016-04-30
04/30/2016,22:45:00,6E,2000 MARYLAND AVE,LARCENY,O,,514.0,NORTHERN,Charles North,-76.61803,39.312459999999994,"(39.3124600000, -76.6180300000)",PARKING LO,1,2016-04-30
04/30/2016,22:00:00,6D,3500 FOSTER AVE,LARCENY FROM AUTO,O,,232.0,SOUTHEASTERN,Canton,-76.56785,39.28452,"(39.2845200000, -76.5678500000)",STREET,1,2016-04-30
04/30/2016,22:00:00,6D,3900 FALLS RD,LARCENY FROM AUTO,O,,531.0,NORTHERN,Hampden,-76.63665999999999,39.3365,"(39.3365000000, -76.6366600000)",STREET,1,2016-04-30
04/30/2016,22:00:00,5A,800 MCKEAN AVE,BURGLARY,I,,722.0,WESTERN,Harlem Park,-76.64676999999999,39.29829,"(39.2982900000, -76.6467700000)",ROW/TOWNHO,1,2016-04-30
04/30/2016,21:51:00,3AF,900 W PATAPSCO AVE,ROBBERY - STREET,O,FIREARM,922.0,SOUTHERN,Cherry Hill,-76.63364,39.24519,"(39.2451900000, -76.6336400000)",PARKING LO,1,2016-04-30
04/30/2016,21:45:00,6D,1900 SHERWOOD AVE,LARCENY FROM AUTO,O,,342.0,EASTERN,East Baltimore Midway,-76.60091,39.312020000000004,"(39.3120200000, -76.6009100000)",STREET,1,2016-04-30
04/30/2016,21:30:00,7A,2400 W FRANKLIN ST,AUTO THEFT,O,,721.0,WESTERN,Rosemont Homeowners/Tenan,-76.65496999999999,39.29354,"(39.2935400000, -76.6549700000)",STREET,1,2016-04-30
04/30/2016,21:00:00,6E,2200 N FULTON AVE,LARCENY,O,,733.0,WESTERN,Penn North,-76.64560999999999,39.31382,"(39.3138200000, -76.6456100000)",STREET,1,2016-04-30
04/30/2016,21:00:00,6D,2900 ELLIOTT ST,LARCENY FROM AUTO,O,,232.0,SOUTHEASTERN,Canton,-76.57524000000001,39.2792,"(39.2792000000, -76.5752400000)",STREET,1,2016-04-30
04/30/2016,21:00:00,6D,3500 SAINT PAUL ST,LARCENY FROM AUTO,I,,512.0,NORTHERN,Charles Village,-76.61604,39.33005,"(39.3300500000, -76.6160400000)",APT/CONDO,1,2016-04-30
04/30/2016,21:00:00,7A,2300 ROUND RD,AUTO THEFT,O,,922.0,SOUTHERN,Cherry Hill,-76.62635999999999,39.25332,"(39.2533200000, -76.6263600000)",STREET,1,2016-04-30
04/30/2016,20:00:00,3B,4100 FORDS LN,ROBBERY - STREET,O,,631.0,NORTHWESTERN,Reisterstown Station,-76.70163000000001,39.3553,"(39.3553000000, -76.7016300000)",STREET,1,2016-04-30
04/30/2016,20:00:00,7A,2100 WHISTLER AVE,AUTO THEFT,O,,831.0,SOUTHWESTERN,Morrell Park,-76.65008,39.26449,"(39.2644900000, -76.6500800000)",STREET,1,2016-04-30
04/30/2016,20:00:00,4D,3600 W BAY AVE,AGG. ASSAULT,O,HANDS,913.0,SOUTHERN,Brooklyn,-76.59433,39.2334,"(39.2334000000, -76.5943300000)",STREET,1,2016-04-30
04/30/2016,20:00:00,7A,2500 DRUID HILL AVE,AUTO THEFT,O,,733.0,WESTERN,Penn North,-76.64123000000001,39.313359999999996,"(39.3133600000, -76.6412300000)",ALLEY,1,2016-04-30
04/30/2016,19:30:00,4E,300 N GREEN ST,COMMON ASSAULT,O,HANDS,121.0,CENTRAL,University Of Maryland,-76.62391,39.292970000000004,"(39.2929700000, -76.6239100000)",STREET,1,2016-04-30
04/30/2016,19:00:00,6D,600 UMBRA ST,LARCENY FROM AUTO,O,,242.0,SOUTHEASTERN,Greektown,-76.5503,39.28603,"(39.2860300000, -76.5503000000)",STREET,1,2016-04-30
04/30/2016,19:00:00,5A,SEABURY RD,BURGLARY,I,,922.0,SOUTHERN,Cherry Hill,-76.62151999999999,39.24957,"(39.2495700000, -76.6215200000)",APT/CONDO,1,2016-04-30
04/30/2016,19:00:00,5A,300 MCMECHEN ST,BURGLARY,I,,132.0,CENTRAL,Bolton Hill,-76.62825,39.30669,"(39.3066900000, -76.6282500000)",APT/CONDO,1,2016-04-30
04/30/2016,18:38:00,4E,1600 RUXTON AVE,COMMON ASSAULT,I,HANDS,723.0,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65496999999999,39.30681,"(39.3068100000, -76.6549700000)",ROW/TOWNHO,1,2016-04-30
04/30/2016,18:30:00,6E,2300 N LONGWOOD ST,LARCENY,O,,811.0,SOUTHWESTERN,Walbrook,-76.66784,39.31344,"(39.3134400000, -76.6678400000)",STREET,1,2016-04-30
