date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
10/31/2016,23:55:00,3JF,900 E 41ST ST,ROBBERY - RESIDENCE,I,FIREARM,542.0,NORTHERN,Pen Lucy,-76.60328,39.33983,"(39.3398300000, -76.6032800000)",ROW/TOWNHO,1,2016-10-31
10/31/2016,23:55:00,3JF,900 E 41ST ST,ROBBERY - RESIDENCE,I,FIREARM,542.0,NORTHERN,Pen Lucy,-76.60328,39.33983,"(39.3398300000, -76.6032800000)",ROW/TOWNHO,1,2016-10-31
10/31/2016,23:50:00,7A,5800 MOORES RUN CT,AUTO THEFT,O,,441.0,NORTHEASTERN,Cedonia,-76.53681999999999,39.33447,"(39.3344700000, -76.5368200000)",ALLEY,1,2016-10-31
10/31/2016,23:45:00,6G,1600 THAMES ST,LARCENY,,,213.0,SOUTHEASTERN,Fells Point,-76.59479,39.28106,"(39.2810600000, -76.5947900000)",,1,2016-10-31
10/31/2016,23:44:00,3AJF,0 CHERRY HILL RD,ROBBERY - CARJACKING,O,FIREARM,922.0,SOUTHERN,Middle Branch/Reedbird Pa,-76.61681,39.25266,"(39.2526600000, -76.6168100000)",STREET,1,2016-10-31
10/31/2016,23:43:00,3AF,2200 CANARY CT,ROBBERY - STREET,O,FIREARM,212.0,SOUTHEASTERN,Upper Fells Point,-76.58547,39.287409999999994,"(39.2874100000, -76.5854700000)",STREET,1,2016-10-31
10/31/2016,23:33:00,3BJ,1600 EDISON HWY,ROBBERY - CARJACKING,O,,332.0,EASTERN,Berea,-76.57309000000001,39.3098,"(39.3098000000, -76.5730900000)",STREET,1,2016-10-31
10/31/2016,23:30:00,7A,300 N BRUCE ST,AUTO THEFT,O,,711.0,WESTERN,Franklin Square,-76.64471,39.29222,"(39.2922200000, -76.6447100000)",STREET,1,2016-10-31
10/31/2016,23:23:00,3CF,6600 BELAIR RD,ROBBERY - COMMERCIAL,O,FIREARM,425.0,NORTHEASTERN,Rosemont East,-76.53115,39.35439,"(39.3543900000, -76.5311500000)",PARKING LO,1,2016-10-31
10/31/2016,23:23:00,3NF,6600 BELAIR RD,ROBBERY - STREET,O,FIREARM,425.0,NORTHEASTERN,Rosemont East,-76.53115,39.35439,"(39.3543900000, -76.5311500000)",PARKING LO,1,2016-10-31
10/31/2016,23:00:00,7A,200 S EDEN ST,AUTO THEFT,O,,212.0,SOUTHEASTERN,Washington Hill,-76.59857,39.288790000000006,"(39.2887900000, -76.5985700000)",STREET,1,2016-10-31
10/31/2016,23:00:00,6D,100 W BARNEY ST,LARCENY FROM AUTO,O,,942.0,SOUTHERN,South Baltimore,-76.61536,39.26944,"(39.2694400000, -76.6153600000)",STREET,1,2016-10-31
10/31/2016,23:00:00,5C,500 N ROBINSON ST,BURGLARY,I,,224.0,SOUTHEASTERN,Ellwood Park/Monument,-76.57302,39.2972,"(39.2972000000, -76.5730200000)",ROW/TOWNHO,1,2016-10-31
10/31/2016,22:30:00,6D,5200 PURLINGTON WAY,LARCENY FROM AUTO,O,,523.0,NORTHERN,Homeland,-76.61758,39.35714,"(39.3571400000, -76.6175800000)",STREET,1,2016-10-31
10/31/2016,22:26:00,7A,600 W PATAPSCO AVE,AUTO THEFT,O,,922.0,SOUTHERN,Cherry Hill,-76.62751,39.241859999999996,"(39.2418600000, -76.6275100000)",STREET,1,2016-10-31
10/31/2016,22:17:00,4E,ST & FAIT AV,COMMON ASSAULT,O,HANDS,233.0,SOUTHEASTERN,Brewers Hill,-76.56317,39.28372,"(39.2837200000, -76.5631700000)",STREET,1,2016-10-31
10/31/2016,22:11:00,3JF,1600 E 29TH ST,ROBBERY - RESIDENCE,I,FIREARM,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59263,39.32458,"(39.3245800000, -76.5926300000)",ROW/TOWNHO,1,2016-10-31
10/31/2016,22:09:00,3AF,200 N MONTFORD AVE,ROBBERY - STREET,O,FIREARM,221.0,SOUTHEASTERN,Patterson Place,-76.58349,39.29482,"(39.2948200000, -76.5834900000)",STREET,1,2016-10-31
10/31/2016,22:00:00,6J,100 N EAST AVE,LARCENY,I,,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57255,39.29436,"(39.2943600000, -76.5725500000)",ROW/TOWNHO,1,2016-10-31
10/31/2016,22:00:00,6E,300 MILLINGTON AVE,LARCENY,O,,841.0,SOUTHWESTERN,Millhill,-76.65736,39.28161,"(39.2816100000, -76.6573600000)",STREET,1,2016-10-31
10/31/2016,22:00:00,7A,6200 YORK RD,AUTO THEFT,O,,522.0,NORTHERN,Lake Walker,-76.60978,39.36936,"(39.3693600000, -76.6097800000)",PARKING LO,1,2016-10-31
10/31/2016,21:54:00,4D,400 N LAKEWOOD AVE,AGG. ASSAULT,I,HANDS,221.0,SOUTHEASTERN,McElderry Park,-76.57924,39.29592,"(39.2959200000, -76.5792400000)",ROW/TOWNHO,1,2016-10-31
10/31/2016,21:45:00,3AF,100 E LANVALE ST,ROBBERY - STREET,O,FIREARM,141.0,CENTRAL,Charles North,-76.61471,39.30883,"(39.3088300000, -76.6147100000)",STREET,1,2016-10-31
10/31/2016,21:40:00,5A,3100 BANCROFT RD,BURGLARY,I,,632.0,NORTHWESTERN,Cheswolde,-76.69447,39.36718,"(39.3671800000, -76.6944700000)",APT/CONDO,1,2016-10-31
10/31/2016,21:35:00,3AF,AV & W HAMILTON ST,ROBBERY - STREET,O,FIREARM,142.0,CENTRAL,Mount Vernon,-76.61827,39.29555,"(39.2955500000, -76.6182700000)",STREET,1,2016-10-31
10/31/2016,21:35:00,3AF,AV & W HAMILTON ST,ROBBERY - STREET,O,FIREARM,142.0,CENTRAL,Mount Vernon,-76.61827,39.29555,"(39.2955500000, -76.6182700000)",STREET,1,2016-10-31
10/31/2016,21:30:00,6D,4200 PRIMROSE AVE,LARCENY FROM AUTO,O,,631.0,NORTHWESTERN,Reisterstown Station,-76.69573000000001,39.34977,"(39.3497700000, -76.6957300000)",PARKING LO,1,2016-10-31
10/31/2016,21:30:00,3JF,3000 PULASKI HWY,ROBBERY - RESIDENCE,I,FIREARM,224.0,SOUTHEASTERN,Ellwood Park/Monument,-76.5748,39.29533,"(39.2953300000, -76.5748000000)",ROW/TOWNHO,1,2016-10-31
10/31/2016,21:30:00,3B,300 N BROADWAY,ROBBERY - STREET,O,,212.0,SOUTHEASTERN,Dunbar-Broadway,-76.59419,39.29468,"(39.2946800000, -76.5941900000)",STREET,1,2016-10-31
10/31/2016,21:20:00,4C,1000 N BENTALOU ST,AGG. ASSAULT,I,OTHER,723.0,WESTERN,Bridgeview/Greenlawn,-76.65356,39.299859999999995,"(39.2998600000, -76.6535600000)",ROW/TOWNHO,1,2016-10-31
10/31/2016,21:07:00,4A,4000 DEEPWOOD RD,AGG. ASSAULT,O,FIREARM,413.0,NORTHEASTERN,Original Northwood,-76.59816,39.33812,"(39.3381200000, -76.5981600000)",STREET,1,2016-10-31
10/31/2016,21:05:00,3CF,3100 WILKENS AVE,ROBBERY - COMMERCIAL,I,FIREARM,832.0,SOUTHWESTERN,Gwynns Falls,-76.66768,39.27507,"(39.2750700000, -76.6676800000)",CARRY OUT,1,2016-10-31
