date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
02/20/2013,22:00:00,7A,,AUTO THEFT,O,,224.0,SOUTHEASTERN,,,,,STREET,1,2013-02-20
02/28/2013,22:45:00,6G,1800 N CHARLES ST,LARCENY,I,,141.0,CENTRAL,Charles North,-76.61650999999999,39.30988,"(39.3098800000, -76.6165100000)",THEATRE,1,2013-02-28
02/28/2013,22:40:00,6C,1500 RUSSELL ST,LARCENY,O,,941.0,SOUTHERN,Carroll - Camden Industri,-76.62791,39.27415,"(39.2741500000, -76.6279100000)",GAS STATIO,1,2013-02-28
02/28/2013,22:30:00,6B,4300 HAYWARD AV,LARCENY,O,,623.0,NORTHWESTERN,Woodmere,-76.69249,39.34345,"(39.3434500000, -76.6924900000)",STREET,1,2013-02-28
02/28/2013,22:00:00,6D,1200 WINCHESTER ST,LARCENY FROM AUTO,O,,743.0,WESTERN,Sandtown-Winchester,-76.63755,39.30252,"(39.3025200000, -76.6375500000)",STREET,1,2013-02-28
02/28/2013,22:00:00,6D,2100 EUTAW PL,LARCENY FROM AUTO,O,,132.0,CENTRAL,Madison Park,-76.6339,39.31027,"(39.3102700000, -76.6339000000)",STREET,1,2013-02-28
02/28/2013,22:00:00,7A,500 DRUID HILL AV,AUTO THEFT,O,,143.0,CENTRAL,Seton Hill,-76.62219,39.297059999999995,"(39.2970600000, -76.6221900000)",STREET,1,2013-02-28
02/28/2013,21:55:00,4A,3300 KENTUCKY AV,AGG. ASSAULT,I,FIREARM,432.0,NORTHEASTERN,Belair-Edison,-76.56759,39.32147,"(39.3214700000, -76.5675900000)",ROW/TOWNHO,1,2013-02-28
02/28/2013,21:55:00,4A,3300 KENTUCKY AV,AGG. ASSAULT,I,FIREARM,432.0,NORTHEASTERN,Belair-Edison,-76.56759,39.32147,"(39.3214700000, -76.5675900000)",ROW/TOWNHO,1,2013-02-28
02/28/2013,21:55:00,4A,3300 KENTUCKY AV,AGG. ASSAULT,I,FIREARM,432.0,NORTHEASTERN,Belair-Edison,-76.56759,39.32147,"(39.3214700000, -76.5675900000)",ROW/TOWNHO,1,2013-02-28
02/28/2013,21:55:00,3JF,3300 KENTUCKY AV,ROBBERY - RESIDENCE,I,FIREARM,432.0,NORTHEASTERN,Belair-Edison,-76.56759,39.32147,"(39.3214700000, -76.5675900000)",ROW/TOWNHO,1,2013-02-28
02/28/2013,21:50:00,3B,6200 BELAIR RD,ROBBERY - STREET,I,,445.0,NORTHEASTERN,Cedmont,-76.53544000000001,39.35052,"(39.3505200000, -76.5354400000)",RESTAURANT,1,2013-02-28
