date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
11/30/2013,23:45:00,4E,300 CHARTER OAK AV,COMMON ASSAULT,I,HANDS,521.0,NORTHERN,Radnor-Winston,-76.61186,39.34737,"(39.3473700000, -76.6118600000)",ROW/TOWNHO,1,2013-11-30
11/30/2013,23:15:00,4E,5600 HARFORD RD,COMMON ASSAULT,I,HANDS,425.0,NORTHEASTERN,Glenham-Belhar,-76.56043000000001,39.35344,"(39.3534400000, -76.5604300000)",OTHER - IN,1,2013-11-30
11/30/2013,23:00:00,7A,3800 LIBERTY HGTS AV,AUTO THEFT,O,,642.0,NORTHWESTERN,Callaway-Garrison,-76.68126,39.327040000000004,"(39.3270400000, -76.6812600000)",STREET,1,2013-11-30
11/30/2013,22:30:00,6D,4400 GLENARM AV,LARCENY FROM AUTO,O,,445.0,NORTHEASTERN,Cedmont,-76.53874,39.34429,"(39.3442900000, -76.5387400000)",STREET,1,2013-11-30
11/30/2013,22:30:00,6E,3500 OAKMONT AV,LARCENY,O,,614.0,NORTHWESTERN,Central Park Heights,-76.67615,39.34567,"(39.3456700000, -76.6761500000)",STREET,1,2013-11-30
11/30/2013,22:15:00,3AF,1300 N WOLFE ST,ROBBERY - STREET,O,FIREARM,331.0,EASTERN,Broadway East,-76.59136,39.30558,"(39.3055800000, -76.5913600000)",STREET,1,2013-11-30
11/30/2013,22:08:00,6J,4100 RIDGEWOOD AV,LARCENY,I,,621.0,NORTHWESTERN,West Arlington,-76.68739000000001,39.3366,"(39.3366000000, -76.6873900000)",ROW/TOWNHO,1,2013-11-30
11/30/2013,22:00:00,6E,3200 LEEDS ST,LARCENY,O,,842.0,SOUTHWESTERN,Carroll-South Hilton,-76.67113,39.28308,"(39.2830800000, -76.6711300000)",STREET,1,2013-11-30
11/30/2013,22:00:00,6D,2200 N DUKELAND ST,LARCENY FROM AUTO,O,,731.0,WESTERN,Panway/Braddish Avenue,-76.66428,39.313,"(39.3130000000, -76.6642800000)",STREET,1,2013-11-30
11/30/2013,22:00:00,7A,500 W HOFFMAN ST,AUTO THEFT,O,,123.0,CENTRAL,Upton,-76.62663,39.30035,"(39.3003500000, -76.6266300000)",STREET,1,2013-11-30
11/30/2013,21:30:00,6G,1000 S CHARLES ST,LARCENY,I,,942.0,SOUTHERN,Federal Hill,-76.61435999999999,39.2773,"(39.2773000000, -76.6143600000)",BAR,1,2013-11-30
11/30/2013,21:00:00,4E,2000 GREENMOUNT AV,COMMON ASSAULT,I,HANDS,342.0,EASTERN,East Baltimore Midway,-76.60945,39.312979999999996,"(39.3129800000, -76.6094500000)",ROW/TOWNHO,1,2013-11-30
11/30/2013,21:00:00,6E,6600 REISTERSTOWN RD,LARCENY,O,,631.0,NORTHWESTERN,Reisterstown Station,-76.70439,39.35756,"(39.3575600000, -76.7043900000)",STREET,1,2013-11-30
11/30/2013,21:00:00,6D,4500 HARFORD RD,LARCENY FROM AUTO,O,,422.0,NORTHEASTERN,Beverly Hills,-76.57096,39.34145,"(39.3414500000, -76.5709600000)",STREET,1,2013-11-30
11/30/2013,20:35:00,3B,OLDHAM ST,ROBBERY - STREET,O,,242.0,SOUTHEASTERN,Greektown,-76.5558,39.28665,"(39.2866500000, -76.5558000000)",STREET,1,2013-11-30
11/30/2013,20:30:00,5A,3700 YOLANDO RD,BURGLARY,I,,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,-76.60022,39.33327,"(39.3332700000, -76.6002200000)",ROW/TOWNHO,1,2013-11-30
11/30/2013,20:30:00,3AJK,0 S BEECHFIELD AV,ROBBERY - CARJACKING,O,KNIFE,822.0,SOUTHWESTERN,Irvington,-76.69321,39.28353,"(39.2835300000, -76.6932100000)",STREET,1,2013-11-30
