date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
05/30/2013,21:02:00,3AK,,ROBBERY - STREET,O,KNIFE,942.0,SOUTHERN,,,,,PARK,1,2013-05-30
05/31/2013,23:58:00,4B,200 S CONKLING ST,AGG. ASSAULT,O,KNIFE,231.0,SOUTHEASTERN,Highlandtown,-76.56742,39.29014,"(39.2901400000, -76.5674200000)",STREET,1,2013-05-31
05/31/2013,23:50:00,4E,1000 N GAY ST,COMMON ASSAULT,I,HANDS,313.0,EASTERN,Gay Street,-76.59509,39.30325,"(39.3032500000, -76.5950900000)",APT/CONDO,1,2013-05-31
05/31/2013,23:45:00,5D,3900 OLD FREDERICK RD,BURGLARY,I,,822.0,SOUTHWESTERN,Uplands,-76.692,39.29016,"(39.2901600000, -76.6920000000)",RELIGIOUS,1,2013-05-31
05/31/2013,23:40:00,4B,2300 AVALON AV,AGG. ASSAULT,I,KNIFE,732.0,WESTERN,Parkview/Woodbrook,-76.64541,39.31521,"(39.3152100000, -76.6454100000)",ROW/TOWNHO,1,2013-05-31
05/31/2013,23:40:00,4E,3700 ST MARGARET ST,COMMON ASSAULT,I,HANDS,913.0,SOUTHERN,Brooklyn,-76.59575,39.23256,"(39.2325600000, -76.5957500000)",ROW/TOWNHO,1,2013-05-31
05/31/2013,23:40:00,4E,3700 ST MARGARET ST,COMMON ASSAULT,I,HANDS,913.0,SOUTHERN,Brooklyn,-76.59575,39.23256,"(39.2325600000, -76.5957500000)",ROW/TOWNHO,1,2013-05-31
05/31/2013,23:30:00,4E,5400 HARFORD RD,COMMON ASSAULT,O,HANDS,423.0,NORTHEASTERN,Hamilton Hills,-76.56239000000001,39.351259999999996,"(39.3512600000, -76.5623900000)",STREET,1,2013-05-31
05/31/2013,23:00:00,4E,400 S HOWARD ST,COMMON ASSAULT,I,HANDS,941.0,SOUTHERN,Stadium Area,-76.61928,39.28467,"(39.2846700000, -76.6192800000)",LIGHT RAIL,1,2013-05-31
05/31/2013,23:00:00,6E,4300 ADELLE TR,LARCENY,I,,843.0,SOUTHWESTERN,Irvington,-76.68767,39.28239,"(39.2823900000, -76.6876700000)",PARKING LO,1,2013-05-31
05/31/2013,23:00:00,4D,1500 FEDERAL ST,AGG. ASSAULT,I,HANDS,343.0,EASTERN,Oliver,-76.59747,39.30846,"(39.3084600000, -76.5974700000)",ROW/TOWNHO,1,2013-05-31
05/31/2013,22:40:00,6G,6700 REISTERSTOWN RD,LARCENY,I,,631.0,NORTHWESTERN,Reisterstown Station,-76.70668,39.35933,"(39.3593300000, -76.7066800000)",RESTAURANT,1,2013-05-31
05/31/2013,22:30:00,5D,2400 ST PAUL ST,BURGLARY,I,,514.0,NORTHERN,Barclay,-76.61531,39.31728,"(39.3172800000, -76.6153100000)",RETAIL/SMA,1,2013-05-31
05/31/2013,22:30:00,3B,200 W PRESTON ST,ROBBERY - STREET,O,,141.0,CENTRAL,Mid-Town Belvedere,-76.61889000000001,39.304429999999996,"(39.3044300000, -76.6188900000)",STREET,1,2013-05-31
05/31/2013,22:20:00,6C,500 RUSSELL ST,LARCENY,O,,941.0,SOUTHERN,Stadium Area,-76.62317,39.28304,"(39.2830400000, -76.6231700000)",STADIUM,1,2013-05-31
05/31/2013,22:15:00,4E,3700 GLENGYLE AV,COMMON ASSAULT,O,HANDS,631.0,NORTHWESTERN,Fallstaff,-76.70804,39.3656,"(39.3656000000, -76.7080400000)",STREET,1,2013-05-31
05/31/2013,22:00:00,6G,2400 BOSTON ST,LARCENY,I,,232.0,SOUTHEASTERN,Canton,-76.58227,39.28185,"(39.2818500000, -76.5822700000)",RESTAURANT,1,2013-05-31
