date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
03/31/2013,23:04:00,9S,600 N WARWICK AV,SHOOTING,Outside,FIREARM,721.0,WESTERN,Rosemont Homeowners/Tenan,-76.65637,39.29479,"(39.2947900000, -76.6563700000)",Street,1,2013-03-31
03/31/2013,23:55:00,4B,3300 CHESTNUT AV,AGG. ASSAULT,I,KNIFE,531.0,NORTHERN,Hampden,-76.62915,39.327529999999996,"(39.3275300000, -76.6291500000)",ROW/TOWNHO,1,2013-03-31
03/31/2013,23:49:00,4C,600 APPLETON ST,AGG. ASSAULT,I,OTHER,722.0,WESTERN,Midtown-Edmondson,-76.64818000000001,39.2956,"(39.2956000000, -76.6481800000)",ROW/TOWNHO,1,2013-03-31
03/31/2013,23:39:00,7A,400 N LAKEWOOD AVE,AUTO THEFT,O,,221.0,SOUTHEASTERN,McElderry Park,-76.57930999999999,39.29592,"(39.2959200000, -76.5793100000)",STREET,1,2013-03-31
03/31/2013,23:20:00,4F,3100 TIOGA PW,ASSAULT BY THREAT,I,,611.0,NORTHWESTERN,Burleith-Leighton,-76.65876999999999,39.31778,"(39.3177800000, -76.6587700000)",ROW/TOWNHO,1,2013-03-31
03/31/2013,23:00:00,7A,1300 SHERWOOD AVE,AUTO THEFT,O,,414.0,NORTHEASTERN,Ramblewood,-76.58868000000001,39.365159999999996,"(39.3651600000, -76.5886800000)",STREET,1,2013-03-31
03/31/2013,23:00:00,7A,5000 CORLEY RD,AUTO THEFT,O,,821.0,SOUTHWESTERN,Wakefield,-76.70213000000001,39.31272,"(39.3127200000, -76.7021300000)",STREET,1,2013-03-31
03/31/2013,23:00:00,7A,1700 HARFORD AV,AUTO THEFT,O,,343.0,EASTERN,Oliver,-76.60011,39.30968,"(39.3096800000, -76.6001100000)",STREET,1,2013-03-31
03/31/2013,22:58:00,4E,0 S HIGHLAND AV,COMMON ASSAULT,I,HANDS,223.0,SOUTHEASTERN,Baltimore Highlands,-76.56934,39.29195,"(39.2919500000, -76.5693400000)",ROW/TOWNHO,1,2013-03-31
03/31/2013,22:50:00,4C,2200 E NORTHERN PW,AGG. ASSAULT,O,OTHER,423.0,NORTHEASTERN,Hamilton Hills,-76.56855,39.36878,"(39.3687800000, -76.5685500000)",STREET,1,2013-03-31
03/31/2013,22:30:00,4E,5700 PARK HEIGHTS AV,COMMON ASSAULT,I,HANDS,632.0,NORTHWESTERN,Glen,-76.68579,39.35328,"(39.3532800000, -76.6857900000)",APT/CONDO,1,2013-03-31
03/31/2013,22:30:00,6E,3900 WILSBY AV,LARCENY,O,,542.0,NORTHERN,Pen Lucy,-76.6043,39.33716,"(39.3371600000, -76.6043000000)",STREET,1,2013-03-31
03/31/2013,22:20:00,3AF,600 N EUTAW ST,ROBBERY - STREET,O,FIREARM,143.0,CENTRAL,Seton Hill,-76.62137,39.29591,"(39.2959100000, -76.6213700000)",STREET,1,2013-03-31
03/31/2013,22:20:00,3AF,600 N EUTAW ST,ROBBERY - STREET,O,FIREARM,143.0,CENTRAL,Seton Hill,-76.62137,39.29591,"(39.2959100000, -76.6213700000)",STREET,1,2013-03-31
03/31/2013,22:10:00,3CF,4200 FRANKFORD AV,ROBBERY - COMMERCIAL,I,FIREARM,444.0,NORTHEASTERN,Frankford,-76.55127,39.33757,"(39.3375700000, -76.5512700000)",RETAIL/SMA,1,2013-03-31
03/31/2013,22:10:00,3CF,4200 FRANKFORD AV,ROBBERY - COMMERCIAL,I,FIREARM,444.0,NORTHEASTERN,Frankford,-76.55127,39.33757,"(39.3375700000, -76.5512700000)",RETAIL/SMA,1,2013-03-31
03/31/2013,22:00:00,4B,600 W LAFAYETTE AV,AGG. ASSAULT,I,KNIFE,123.0,CENTRAL,Upton,-76.63219000000001,39.30077,"(39.3007700000, -76.6321900000)",ROW/TOWNHO,1,2013-03-31
03/31/2013,22:00:00,6D,4100 MORTIMER AV,LARCENY FROM AUTO,O,,631.0,NORTHWESTERN,Reisterstown Station,-76.69251,39.34897,"(39.3489700000, -76.6925100000)",STREET,1,2013-03-31
03/31/2013,21:29:16,2A,1000 N ELLAMONT ST,RAPE,I,OTHER,813.0,SOUTHWESTERN,Rosemont,-76.67022,39.30014,"(39.3001400000, -76.6702200000)",HOSP/NURS.,1,2013-03-31
03/31/2013,21:00:00,6E,3100 OAKFIELD AV,LARCENY,O,,641.0,NORTHWESTERN,West Forest Park,-76.68604,39.32246,"(39.3224600000, -76.6860400000)",STREET,1,2013-03-31
03/31/2013,20:51:00,4C,1500 FEDERAL ST,AGG. ASSAULT,I,OTHER,343.0,EASTERN,Oliver,-76.59756,39.30846,"(39.3084600000, -76.5975600000)",ROW/TOWNHO,1,2013-03-31
03/31/2013,20:51:00,4D,1500 FEDERAL ST,AGG. ASSAULT,I,HANDS,343.0,EASTERN,Oliver,-76.59756,39.30846,"(39.3084600000, -76.5975600000)",ROW/TOWNHO,1,2013-03-31
03/31/2013,20:30:00,3AK,500 S BOULDIN ST,ROBBERY - STREET,O,KNIFE,232.0,SOUTHEASTERN,Canton,-76.57075,39.28609,"(39.2860900000, -76.5707500000)",STREET,1,2013-03-31
03/31/2013,20:30:00,7A,2200 POPLAR GROVE ST,AUTO THEFT,O,,731.0,SOUTHWESTERN,Panway/Braddish Avenue,-76.66596,39.31256,"(39.3125600000, -76.6659600000)",STREET,1,2013-03-31
03/31/2013,20:30:00,6D,600 N LONGWOOD ST,LARCENY FROM AUTO,O,,814.0,SOUTHWESTERN,Franklintown Road,-76.66667,39.29484,"(39.2948400000, -76.6666700000)",STREET,1,2013-03-31
03/31/2013,20:28:00,3B,2000 N PAYSON ST,ROBBERY - STREET,O,,731.0,WESTERN,Mondawmin,-76.65003,39.311370000000004,"(39.3113700000, -76.6500300000)",STREET,1,2013-03-31
03/31/2013,20:25:46,2A,1200 WASHINGTON BD,RAPE,I,OTHER,932.0,SOUTHERN,Washington Village/Pigtow,-76.63421,39.28154,"(39.2815400000, -76.6342100000)",ROW/TOWNHO,1,2013-03-31
03/31/2013,20:20:00,6C,2800 GREENMOUNT AV,LARCENY,I,,513.0,NORTHERN,Better Waverly,-76.60941,39.32264,"(39.3226400000, -76.6094100000)",CONVENIENC,1,2013-03-31
