date,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,dateforreal
07/31/2013,23:00:00,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,311.0,EASTERN,Johnston Square,-76.6081,39.30485,"(39.3048500000, -76.6081000000)",,1,2013-07-31
07/31/2013,23:59:00,5A,400 E OLIVER ST,BURGLARY,I,,311.0,EASTERN,Greenmount West,-76.61031,39.30688,"(39.3068800000, -76.6103100000)",ROW/TOWNHO,1,2013-07-31
07/31/2013,23:00:00,4E,1500 MAY CT,COMMON ASSAULT,I,HANDS,212.0,SOUTHEASTERN,Dunbar-Broadway,-76.59714,39.29435,"(39.2943500000, -76.5971400000)",PUBLIC HOU,1,2013-07-31
07/31/2013,23:00:00,6D,100 W LEXINGTON ST,LARCENY FROM AUTO,O,,111.0,CENTRAL,Downtown,-76.61729,39.29164,"(39.2916400000, -76.6172900000)",STREET,1,2013-07-31
07/31/2013,23:00:00,7A,4800 CRENSHAW AV,AUTO THEFT,O,,443.0,NORTHEASTERN,Frankford,-76.54756,39.32965,"(39.3296500000, -76.5475600000)",STREET,1,2013-07-31
07/31/2013,22:45:00,4C,2400 EASTERN AVE,AGG. ASSAULT,O,OTHER,221.0,SOUTHEASTERN,Patterson Park,-76.5828,39.28604,"(39.2860400000, -76.5828000000)",BUS/AUTO,1,2013-07-31
07/31/2013,22:45:00,4C,2400 EASTERN AVE,AGG. ASSAULT,O,OTHER,221.0,SOUTHEASTERN,Patterson Park,-76.5828,39.28604,"(39.2860400000, -76.5828000000)",BUS/AUTO,1,2013-07-31
07/31/2013,22:35:00,4E,1500 LESTER MORTON CT,COMMON ASSAULT,I,HANDS,313.0,EASTERN,Gay Street,-76.59716,39.29874,"(39.2987400000, -76.5971600000)",APT/CONDO,1,2013-07-31
07/31/2013,22:30:00,6D,2500 MOSHER ST,LARCENY FROM AUTO,O,,723.0,WESTERN,Bridgeview/Greenlawn,-76.65773,39.299479999999996,"(39.2994800000, -76.6577300000)",STREET,1,2013-07-31
07/31/2013,22:15:00,4E,1600 BOOKER CT,COMMON ASSAULT,I,HANDS,743.0,WESTERN,Sandtown-Winchester,-76.64375,39.30464,"(39.3046400000, -76.6437500000)",PUBLIC HOU,1,2013-07-31
07/31/2013,22:10:00,3AF,800 HOLLINS ST,ROBBERY - STREET,O,FIREARM,931.0,SOUTHERN,Hollins Market,-76.63087,39.28792,"(39.2879200000, -76.6308700000)",STREET,1,2013-07-31
07/31/2013,22:00:00,6D,1300 MADISON AV,LARCENY FROM AUTO,O,,132.0,CENTRAL,Madison Park,-76.62720999999999,39.30332,"(39.3033200000, -76.6272100000)",STREET,1,2013-07-31
07/31/2013,22:00:00,6F,1200 S CONKLING ST,LARCENY,I,,232.0,SOUTHEASTERN,Canton,-76.56671999999999,39.279340000000005,"(39.2793400000, -76.5667200000)",GARAGE ON,1,2013-07-31
07/31/2013,22:00:00,6J,1200 S CONKLING ST,LARCENY,I,,232.0,SOUTHEASTERN,Canton,-76.56671999999999,39.279340000000005,"(39.2793400000, -76.5667200000)",APT/CONDO,1,2013-07-31
07/31/2013,22:00:00,5A,3200 ELLERSLIE AV,BURGLARY,I,,513.0,NORTHERN,Better Waverly,-76.60379,39.32714,"(39.3271400000, -76.6037900000)",ROW/TOWNHO,1,2013-07-31
07/31/2013,22:00:00,7A,300 N CALHOUN ST,AUTO THEFT,O,,711.0,WESTERN,Franklin Square,-76.63981,39.29249,"(39.2924900000, -76.6398100000)",STREET,1,2013-07-31
07/31/2013,22:00:00,5A,2100 TUCKER LA,BURGLARY,I,,821.0,SOUTHWESTERN,Wakefield,-76.70141,39.31007,"(39.3100700000, -76.7014100000)",APT/CONDO,1,2013-07-31
07/31/2013,22:00:00,5D,0 ELMHURST RD,BURGLARY,O,,541.0,NORTHERN,Roland Park,-76.63589,39.35242,"(39.3524200000, -76.6358900000)",SHED/GARAG,1,2013-07-31
07/31/2013,21:51:00,3AO,0 S ELLWOOD AV,ROBBERY - STREET,O,OTHER,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57333,39.29186,"(39.2918600000, -76.5733300000)",STREET,1,2013-07-31
07/31/2013,21:30:00,6D,1200 GITTINGS AV,LARCENY FROM AUTO,O,,414.0,NORTHEASTERN,Idlewood,-76.59173,39.37027,"(39.3702700000, -76.5917300000)",YARD,1,2013-07-31
07/31/2013,21:30:00,7A,4000 DORCHESTER RD,AUTO THEFT,O,,621.0,NORTHWESTERN,Dorchester,-76.68534,39.32953,"(39.3295300000, -76.6853400000)",STREET,1,2013-07-31
07/31/2013,21:30:00,6E,5500 BUCKNELL RD,LARCENY,O,,441.0,NORTHEASTERN,Cedonia,-76.53435999999999,39.33528,"(39.3352800000, -76.5343600000)",STREET,1,2013-07-31
07/31/2013,21:17:00,4C,2700 E BIDDLE ST,AGG. ASSAULT,O,OTHER,332.0,EASTERN,Berea,-76.57963000000001,39.3049,"(39.3049000000, -76.5796300000)",STREET,1,2013-07-31
07/31/2013,21:00:00,3JF,4400 MARBLE HALL RD,ROBBERY - RESIDENCE,I,FIREARM,413.0,NORTHEASTERN,Original Northwood,-76.59456999999999,39.34295,"(39.3429500000, -76.5945700000)",APT/CONDO,1,2013-07-31
07/31/2013,21:00:00,6E,3500 BENZINGER RD,LARCENY,O,,832.0,SOUTHWESTERN,Violetville,-76.67904,39.27039,"(39.2703900000, -76.6790400000)",YARD,1,2013-07-31
07/31/2013,21:00:00,6D,6500 REISTERTOWN RD,LARCENY FROM AUTO,O,,631.0,NORTHWESTERN,Reisterstown Station,-76.7027,39.35627,"(39.3562700000, -76.7027000000)",PARKING LO,1,2013-07-31
07/31/2013,21:00:00,4E,4400 MARBLE HALL RD,COMMON ASSAULT,O,HANDS,413.0,NORTHEASTERN,Original Northwood,-76.59501999999999,39.34322,"(39.3432200000, -76.5950200000)",STREET,1,2013-07-31
07/31/2013,20:45:00,5A,3900 NORFOLK AV,BURGLARY,I,,642.0,NORTHWESTERN,Concerned Citizens Of For,-76.6841,39.32443,"(39.3244300000, -76.6841000000)",ROW/TOWNHO,1,2013-07-31
07/31/2013,20:45:00,6D,200 E BIDDLE ST,LARCENY FROM AUTO,O,,141.0,CENTRAL,Mid-Town Belvedere,-76.61318,39.30358,"(39.3035800000, -76.6131800000)",STREET,1,2013-07-31
07/31/2013,20:40:00,5D,4000 OLD YORK RD,BURGLARY,,,542.0,NORTHERN,Pen Lucy,-76.60755,39.33846,"(39.3384600000, -76.6075500000)",,1,2013-07-31
07/31/2013,20:39:00,4B,1200 KITMORE RD,AGG. ASSAULT,I,KNIFE,413.0,NORTHEASTERN,New Northwood,-76.59791,39.35021,"(39.3502100000, -76.5979100000)",ROW/TOWNHO,1,2013-07-31
07/31/2013,20:05:00,6G,1500 NORTHGATE RD,LARCENY,I,,412.0,NORTHEASTERN,Hillen,-76.59054,39.34512,"(39.3451200000, -76.5905400000)",ROW/TOWNHO,1,2013-07-31
07/31/2013,20:00:00,7A,4100 EIERMAN AV,AUTO THEFT,O,,422.0,NORTHEASTERN,Arcadia,-76.56541999999999,39.32962,"(39.3296200000, -76.5654200000)",YARD,1,2013-07-31
07/31/2013,20:00:00,6D,400 MOSHER ST,LARCENY FROM AUTO,O,,132.0,CENTRAL,Madison Park,-76.62906,39.30468,"(39.3046800000, -76.6290600000)",STREET,1,2013-07-31
07/31/2013,20:00:00,7A,2100 DRUID PARK DR,AUTO THEFT,O,,533.0,NORTHERN,Woodberry,-76.65038,39.33145,"(39.3314500000, -76.6503800000)",PARKING LO,1,2013-07-31
07/31/2013,19:30:00,5A,5000 ELMER AV,BURGLARY,I,,614.0,NORTHWESTERN,Central Park Heights,-76.67690999999999,39.34598,"(39.3459800000, -76.6769100000)",ROW/TOWNHO,1,2013-07-31
07/31/2013,19:27:00,6J,100 E 24TH ST,LARCENY,O,,514.0,NORTHERN,Barclay,-76.61521,39.31643,"(39.3164300000, -76.6152100000)",STREET,1,2013-07-31
07/31/2013,19:20:00,5B,2700 DILLON ST,BURGLARY,I,,232.0,SOUTHEASTERN,Canton,-76.57753000000001,39.28115,"(39.2811500000, -76.5775300000)",ROW/TOWNHO,1,2013-07-31
07/31/2013,19:15:00,4E,2900 ULMAN AV,COMMON ASSAULT,O,HANDS,612.0,NORTHWESTERN,Park Circle,-76.66159,39.328309999999995,"(39.3283100000, -76.6615900000)",STREET,1,2013-07-31
07/31/2013,19:00:00,6F,600 N CALVERT ST,LARCENY,I,,142.0,CENTRAL,Mount Vernon,-76.61286,39.29671,"(39.2967100000, -76.6128600000)",OTHER - IN,1,2013-07-31
07/31/2013,19:00:00,5D,1100 LIGHT ST,BURGLARY,I,,942.0,SOUTHERN,Riverside,-76.61221,39.27633,"(39.2763300000, -76.6122100000)",OTHER - IN,1,2013-07-31
07/31/2013,19:00:00,6G,0 E SARATOGA ST,LARCENY,I,,111.0,CENTRAL,Downtown,-76.61522,39.29228,"(39.2922800000, -76.6152200000)",OFFICE BUI,1,2013-07-31
